BaseDateTime,MMSI,LAT,LON,SOG,Heading
548520,311821000.0,32.98655,-117.8559,1.4,149
548580,311000112.0,32.98567,-117.856,1.4,150
548580,367017440.0,32.96424,-117.82562,0.6,176
548580,311821000.0,32.9861,-117.85567,1.4,149
548640,311821000.0,32.98568,-117.85545,1.4,149
548640,311000112.0,32.98533,-117.85583,1.4,150
548640,367017440.0,32.9642,-117.82569,0.4499999999999999,183
548640,309656000.0,32.9036,-117.83022,16.5,320
548700,311000112.0,32.985,-117.85567,1.4,150
548700,309656000.0,32.90752,-117.834,16.5,320
548700,311821000.0,32.98527,-117.85522,1.3,149
548700,367017440.0,32.96416,-117.82576,0.3,191
548760,311821000.0,32.98507,-117.85512,1.3,149
548760,309656000.0,32.91143,-117.83784,16.6,320
548760,367017440.0,32.96411,-117.82584,1.2,204
548760,311000112.0,32.9845,-117.8555,1.3,150
548820,311000112.0,32.98417,-117.85517,1.3,150
548820,309656000.0,32.91534,-117.8417,16.5,320
548820,367017440.0,32.96413,-117.82596,0.1,212
548820,311821000.0,32.98487,-117.85502,1.3,149
548880,311000112.0,32.98367,-117.855,1.3,150
548880,309656000.0,32.91923,-117.84554,16.5,320
548880,367017440.0,32.96411,-117.82607,0.3,219
548880,311821000.0,32.98448,-117.8548,1.3,149
548940,367017440.0,32.9641,-117.82619,0.4,221
548940,311000112.0,32.9835,-117.854915,1.3,150
548940,309656000.0,32.92313,-117.84938,16.6,319
548940,311821000.0,32.98412,-117.85462,1.2,149
549000,367017440.0,32.96409,-117.82631,0.4,218
549000,311000112.0,32.98333,-117.85483,1.3,150
549000,309656000.0,32.92701,-117.85326,16.6,319
549000,311821000.0,32.9838,-117.85443,1.2,149
549060,311000112.0,32.983,-117.85467,1.2,150
549060,367017440.0,32.96408,-117.826355,0.4,213
549060,309656000.0,32.93089,-117.85713,16.6,319
549060,311821000.0,32.98343,-117.85423,1.2,149
549120,309656000.0,32.932815,-117.859085,16.6,319
549120,367017440.0,32.96407,-117.8264,0.4,208
549120,311821000.0,32.98308,-117.85405,1.1,149
549120,311000112.0,32.98267,-117.8545,1.1,150
549180,311000112.0,32.98233,-117.85417,1.2,150
549180,311821000.0,32.98277,-117.85387,1.1,149
549180,367017440.0,32.96399,-117.82653,0.3,200
549180,309656000.0,32.93474,-117.86104,16.6,319
549240,311821000.0,32.982595,-117.853775,1.1,149
549240,311000112.0,32.982,-117.854,1.2,150
549240,367017440.0,32.96397,-117.82659,0.1,197
549240,309656000.0,32.93859,-117.86498,16.6,319
549300,309656000.0,32.94255,-117.8688,16.6,322
549300,311000112.0,32.98167,-117.85383,1.0,150
549300,367017440.0,32.96388,-117.82671,0.2,202
549300,311821000.0,32.98242,-117.85368,1.1,149
549360,367017440.0,32.96395,-117.82683,0.2,206
549360,311821000.0,32.98208,-117.85352,1.1,149
549360,309656000.0,32.9466,-117.87248,16.6,323
549360,311000112.0,32.98133,-117.85367,1.0,150
549420,367017440.0,32.96398,-117.82693,0.3,207
549420,311000112.0,32.981165000000004,-117.853585,1.05,150
549420,309656000.0,32.95065,-117.87619,16.7,322
549420,311821000.0,32.98177,-117.85335,1.1,149
549480,311000112.0,32.981,-117.8535,1.1,150
549480,311821000.0,32.98143,-117.85318,1.0,149
549480,309656000.0,32.95461,-117.87996,16.6,321
549480,367017440.0,32.963989999999995,-117.826965,0.5,207
549540,309656000.0,32.95824,-117.88335,16.5,325
549540,311821000.0,32.98112,-117.85303,1.0,149
549540,367017440.0,32.964,-117.827,0.7,207
549540,311000112.0,32.98067,-117.85333,1.1,150
549600,367017440.0,32.96397,-117.82706,0.1,208
549600,311000112.0,32.98033,-117.85333,1.0,150
549600,309656000.0,32.96276,-117.88605,16.5,341
549600,311821000.0,32.98085,-117.8529,1.0,149
549660,311000112.0,32.98017,-117.85317,1.0,150
549660,309656000.0,32.96753,-117.88788,16.5,344
549660,367017440.0,32.96395,-117.82715,0.3,208
549660,311821000.0,32.9806,-117.85277,1.0,149
549720,309656000.0,32.97229,-117.88959,16.4,343
549720,311821000.0,32.98046,-117.852695,1.0,149
549720,367017440.0,32.96393,-117.82719,0.1,207
549720,311000112.0,32.97983,-117.853,0.9,150
549780,367017440.0,32.96386,-117.82724,0.5,203
549780,311000112.0,32.9795,-117.85283,1.0,150
549780,309656000.0,32.97718,-117.89135,16.4,343
549780,311821000.0,32.98032,-117.85262,1.0,149
549840,367017440.0,32.96381,-117.82731,0.5,203
549840,311000112.0,32.979415,-117.85275,0.95,150
549840,311821000.0,32.98003,-117.85248,0.9,149
549840,309656000.0,32.979555,-117.89221,16.4,343
549900,311000112.0,32.97933,-117.85267,0.9,150
549900,309656000.0,32.98193,-117.89307,16.4,343
549900,367017440.0,32.96381,-117.82738,0.2,205
549900,311821000.0,32.9797,-117.85235,0.9,149
549960,311821000.0,32.97947,-117.85223,0.9,149
549960,367017440.0,32.96381,-117.82742,0.15,204
549960,311000112.0,32.979,-117.85267,0.9,150
549960,309656000.0,32.9868,-117.89488,16.4,342
550020,311821000.0,32.9792,-117.85212,0.8,149
550020,309656000.0,32.99115,-117.89651,16.4,342
550020,367017440.0,32.96381,-117.82746,0.1,204
550020,311000112.0,32.97867,-117.8525,0.8,150
550080,309656000.0,32.99595,-117.8983,16.4,342
550080,311821000.0,32.97898,-117.85202,0.8,149
550080,311000112.0,32.9785,-117.85233,0.9,150
550080,367017440.0,32.96378,-117.82752,0.4,203
550140,311000112.0,32.97817,-117.85233,0.9,149
550140,367017440.0,32.96371,-117.82758,0.3,207
550140,311821000.0,32.97883,-117.85196,0.8,149
550200,367017440.0,32.96367,-117.82765,0.3,210
550200,311000112.0,32.978,-117.85217,0.8,149
550200,311821000.0,32.97868,-117.8519,0.8,149
550260,311821000.0,32.97845,-117.85178,0.8,149
550260,311000112.0,32.97783,-117.852,0.8,149
550260,367017440.0,32.96365,-117.82774,0.1,210
550320,311000112.0,32.977665,-117.851915,0.8,149
550320,311821000.0,32.97822,-117.85167,0.7,149
550320,367017440.0,32.96361,-117.82786,0.6,208
550380,311821000.0,32.97798,-117.85155,0.7,149
550380,367017440.0,32.96353,-117.828,0.5,203
550380,311000112.0,32.9775,-117.85183,0.8,149
550440,311821000.0,32.97778,-117.85145,0.7,149
550440,367017440.0,32.96349,-117.82816,0.5,199
550440,311000112.0,32.97733,-117.85183,0.7,150
550500,311821000.0,32.97757,-117.85135,0.7,149
550500,367017440.0,32.96344,-117.82824,0.7,196
550500,311000112.0,32.977,-117.85167,0.8,150
550560,311821000.0,32.97735,-117.85127,0.7,149
550560,367017440.0,32.96339,-117.82832,0.9,193
550560,311000112.0,32.97683,-117.85167,0.8,150
550620,367017440.0,32.96334,-117.82847,0.4,188
550620,311821000.0,32.97724,-117.85122,0.6499999999999999,149
550620,311000112.0,32.97667,-117.8515,0.7,150
550680,311821000.0,32.97713,-117.85117,0.6,149
550680,311000112.0,32.9765,-117.8515,0.7,150
550680,367017440.0,32.96327,-117.82863,0.6,183
550740,311821000.0,32.97695,-117.85108,0.7,149
550740,311000112.0,32.97633,-117.85133,0.7,150
550740,367017440.0,32.96321,-117.82873,0.3,178
550800,311000112.0,32.976,-117.85133,0.6,150
550800,367017440.0,32.96315,-117.82881,0.4,175
550800,311821000.0,32.97673,-117.851,0.6,149
550860,367017440.0,32.96309,-117.82889,0.0,175
550860,311000112.0,32.975915,-117.85125,0.6499999999999999,150
550860,311821000.0,32.97653,-117.8509,0.6,149
550920,367017440.0,32.963065,-117.82893,0.15,176
550920,311821000.0,32.97632,-117.85082,0.6,149
550920,311000112.0,32.97583,-117.85117,0.7,150
550980,311000112.0,32.97567,-117.85117,0.7,150
550980,367017440.0,32.96304,-117.82897,0.3,177
550980,311821000.0,32.97612,-117.85073,0.6,149
551040,311821000.0,32.97592,-117.85065,0.6,149
551040,311000112.0,32.9755,-117.851,0.6,150
551040,367017440.0,32.96296,-117.82904,0.3,181
551100,367017440.0,32.9629,-117.82913,0.4,187
551100,311000112.0,32.97533,-117.851,0.7,150
551100,311821000.0,32.97581,-117.8506,0.6,149
551160,311821000.0,32.9757,-117.85055,0.6,149
551160,538001664.0,32.90108,-117.866835,11.45,336
551160,367017440.0,32.96285,-117.82923,0.6,190
551160,311000112.0,32.97517,-117.85083,0.6,150
551220,311000112.0,32.97483,-117.85067,0.7,150
551220,538001664.0,32.90283,-117.86767,11.4,336
551220,367017440.0,32.96278,-117.82931,0.4,194
551220,311821000.0,32.9755,-117.85047,0.6,149
551280,311821000.0,32.9753,-117.85037,0.6,149
551280,538001664.0,32.90617,-117.8695,11.3,335
551280,367017440.0,32.96273,-117.82939,0.6,197
551280,311000112.0,32.97467,-117.85067,0.7,150
551340,311000112.0,32.974585000000005,-117.850585,0.7,149
551340,367017440.0,32.962705,-117.82944,0.4,198
551340,311821000.0,32.97512,-117.85028,0.6,149
551340,538001664.0,32.9095,-117.87117,11.4,336
551400,367017440.0,32.96268,-117.82949,0.2,200
551400,311821000.0,32.97492,-117.8502,0.6,149
551400,538001664.0,32.9125,-117.87283,11.4,336
551400,311000112.0,32.9745,-117.8505,0.7,149
551460,367017440.0,32.96265,-117.82958,0.6,206
551460,311000112.0,32.97433,-117.8505,0.7,149
551460,311821000.0,32.97472,-117.85012,0.6,148
551460,538001664.0,32.91583,-117.8745,11.4,335
551520,311821000.0,32.97452,-117.85002,0.6,148
551520,367017440.0,32.96261,-117.82968,0.4,211
551520,538001664.0,32.91933,-117.87633,11.4,335
551520,311000112.0,32.974,-117.85033,0.7,149
551580,538001664.0,32.92267,-117.878,11.4,339
551580,311821000.0,32.97435,-117.84993,0.6,148
551580,311000112.0,32.97383,-117.85033,0.6,149
551580,367017440.0,32.96256,-117.82973,0.5,212
551640,311000112.0,32.97367,-117.85017,0.6,149
551640,367017440.0,32.96254,-117.82984,0.2,212
551640,538001664.0,32.92442,-117.87875,11.4,339
551640,311821000.0,32.97425,-117.84988,0.6,148
551700,311000112.0,32.9735,-117.85017,0.7,149
551700,538001664.0,32.92617,-117.8795,11.4,339
551700,367017440.0,32.96251,-117.8299,0.2,215
551700,311821000.0,32.97415,-117.84983,0.6,148
551760,538001664.0,32.92967,-117.88117,11.4,336
551760,311821000.0,32.97395,-117.84975,0.6,149
551760,311000112.0,32.97333,-117.85,0.6,150
551760,367017440.0,32.96249,-117.829935,0.25,214
551820,311000112.0,32.97325,-117.85,0.6,150
551820,367017440.0,32.96247,-117.82997,0.3,214
551820,311821000.0,32.97377,-117.84965,0.6,149
551820,538001664.0,32.933,-117.88283,11.4,338
551880,311000112.0,32.97317,-117.85,0.6,150
551880,311821000.0,32.9736,-117.84958,0.6,149
551880,538001664.0,32.93633,-117.8845,11.3,339
551880,367017440.0,32.96243,-117.83004,0.3,213
551940,538001664.0,32.93983,-117.88617,11.4,337
551940,367017440.0,32.96236,-117.83014,0.4,212
551940,311821000.0,32.9734,-117.8495,0.6,149
551940,311000112.0,32.973,-117.84983,0.6,150
552000,311821000.0,32.97325,-117.84943,0.6,149
552000,367017440.0,32.96231,-117.83019,0.2,213
552000,538001664.0,32.94317,-117.888,11.3,337
552000,311000112.0,32.97283,-117.84983,0.6,150
552060,538001664.0,32.944835,-117.888835,11.3,339
552060,311821000.0,32.97307,-117.84937,0.6,149
552060,367017440.0,32.96226,-117.83026,0.3,213
552060,311000112.0,32.9725,-117.84967,0.7,150
552120,367017440.0,32.96219,-117.83032,0.4,213
552120,538001664.0,32.9465,-117.88967,11.3,341
552120,311821000.0,32.97287,-117.84928,0.6,149
552120,311000112.0,32.97233,-117.84967,0.6,150
552180,538001664.0,32.95017,-117.891,11.3,341
552180,311000112.0,32.97217,-117.8495,0.6,150
552180,367017440.0,32.96217,-117.830365,0.4,213
552180,311821000.0,32.972775,-117.84924,0.55,149
552240,367017440.0,32.96215,-117.83041,0.4,213
552240,310567000.0,32.90053,-117.85698,17.8,340
552240,538001664.0,32.9535,-117.89267,11.3,338
552240,311821000.0,32.97268,-117.8492,0.5,149
552240,311000112.0,32.972085,-117.8495,0.55,150
552300,311821000.0,32.9725,-117.84913,0.5,149
552300,538001664.0,32.957,-117.89417,11.3,341
552300,311000112.0,32.972,-117.8495,0.5,150
552300,310567000.0,32.90522,-117.85894,17.8,340
552300,367017440.0,32.96208,-117.83049,0.3,213
552360,310567000.0,32.91046,-117.86111,17.8,341
552360,538001664.0,32.9605,-117.89567,11.3,342
552360,311821000.0,32.97233,-117.84907,0.5,149
552360,311000112.0,32.97183,-117.84933,0.5,150
552360,367017440.0,32.96203,-117.83057,0.4,215
552420,310567000.0,32.91556,-117.86319,17.8,340
552420,538001664.0,32.9635,-117.89683,11.3,341
552420,311000112.0,32.97167,-117.84933,0.5,149
552420,367017440.0,32.96198,-117.83065,0.4,219
552420,311821000.0,32.97217,-117.849,0.5,149
552480,310567000.0,32.92073,-117.86531,17.8,340
552480,367017440.0,32.96193,-117.83077,0.4,220
552480,538001664.0,32.967,-117.89833,11.2,341
552480,311821000.0,32.97203,-117.84895,0.5,149
552480,311000112.0,32.9715,-117.84933,0.5,149
552540,311821000.0,32.97188,-117.8489,0.5,148
552540,367017440.0,32.96186,-117.83086,0.5,223
552540,310567000.0,32.9259,-117.86748,17.9,340
552540,538001664.0,32.968665,-117.899,11.25,341
552540,311000112.0,32.97133,-117.84917,0.5,149
552600,538001664.0,32.97033,-117.89967,11.3,342
552600,367017440.0,32.9618,-117.83097,0.5,225
552600,311821000.0,32.97172,-117.84883,0.4,149
552600,311000112.0,32.97117,-117.84917,0.5,150
552600,310567000.0,32.93106,-117.86968,17.8,340
552660,311821000.0,32.97165,-117.8488,0.4,149
552660,310567000.0,32.93621,-117.87188,17.8,340
552660,311000112.0,32.971085,-117.84917,0.45,150
552660,367017440.0,32.96178,-117.83104,0.5,226
552720,311000112.0,32.971,-117.84917,0.4,150
552720,367017440.0,32.96176,-117.83111,0.5,227
552720,310567000.0,32.938795,-117.872935,17.8,341
552720,311821000.0,32.97158,-117.84877,0.4,149
552780,311821000.0,32.97143,-117.84868,0.4,149
552780,310567000.0,32.94138,-117.87399,17.8,342
552780,367017440.0,32.9617,-117.83125,0.7,228
552780,311000112.0,32.97083,-117.849,0.5,150
552840,311000112.0,32.97083,-117.849,0.5,150
552840,310567000.0,32.94611,-117.87578,17.8,344
552840,311821000.0,32.97128,-117.84862,0.4,149
552840,367017440.0,32.96165,-117.83143,0.3,231
552900,367017440.0,32.96158,-117.83159,0.5,235
552900,310567000.0,32.95144,-117.87756,17.7,346
552900,311821000.0,32.97115,-117.84855,0.4,149
552900,311000112.0,32.97067,-117.84883,0.5,150
552960,311821000.0,32.97102,-117.84848,0.4,149
552960,367017440.0,32.96154,-117.83175,0.4,240
552960,310567000.0,32.95614,-117.87905,17.7,345
552960,311000112.0,32.9705,-117.84883,0.5,150
553020,310567000.0,32.96147,-117.8808,17.7,344
553020,311821000.0,32.97087,-117.84842,0.5,149
553020,367017440.0,32.96146,-117.83189,0.5,247
553020,311000112.0,32.97033,-117.84867,0.5,150
553080,310567000.0,32.96674,-117.88248,17.7,345
553080,311000112.0,32.97025,-117.84867,0.5,150
553080,367017440.0,32.961435,-117.83196,0.45,252
553080,311821000.0,32.97072,-117.84835,0.5,149
553140,310567000.0,32.97193,-117.88407,17.7,345
553140,311000112.0,32.97017,-117.84867,0.5,150
553140,311821000.0,32.970645000000005,-117.848325,0.5,149
553140,367017440.0,32.96141,-117.83203,0.4,257
553200,311000112.0,32.97,-117.84867,0.5,150
553200,367017440.0,32.96136,-117.83215,0.4,267
553200,311821000.0,32.97057,-117.8483,0.5,149
553200,310567000.0,32.9772,-117.88571,17.7,345
553260,310567000.0,32.98246,-117.88737,17.7,345
553260,311821000.0,32.97042,-117.84823,0.5,149
553260,367017440.0,32.96131,-117.83226,0.3,276
553260,311000112.0,32.96983,-117.8485,0.5,150
553320,367017440.0,32.96126,-117.83236,0.3,281
553320,311821000.0,32.97025,-117.84817,0.5,149
553320,310567000.0,32.98725,-117.88885,17.8,345
553320,311000112.0,32.96967,-117.8485,0.5,150
553380,310567000.0,32.99255,-117.89046,17.9,345
553380,367017440.0,32.96122,-117.83243,0.4,279
553380,311000112.0,32.9695,-117.8485,0.5,150
553380,311821000.0,32.9701,-117.8481,0.5,149
553440,310567000.0,32.99779,-117.89205,17.9,345
553440,367017440.0,32.96117,-117.83252,0.4,275
553440,311000112.0,32.96933,-117.84833,0.5,150
553440,311821000.0,32.96993,-117.84802,0.5,149
553500,367017440.0,32.96111,-117.8326,0.3,271
553500,311821000.0,32.96978,-117.84795,0.5,149
553500,311000112.0,32.96925,-117.84833,0.5,150
553560,367017440.0,32.96109,-117.832635,0.4499999999999999,270
553560,311821000.0,32.9697,-117.84791,0.5,149
553560,311000112.0,32.96917,-117.84833,0.5,150
553620,311000112.0,32.969,-117.84817,0.6,150
553620,367017440.0,32.96107,-117.83267,0.6,269
553620,311821000.0,32.96962,-117.84787,0.5,149
553680,367017440.0,32.96102,-117.83274,0.4,269
553680,311821000.0,32.96943,-117.8478,0.5,149
553680,311000112.0,32.96883,-117.84817,0.5,150
553740,311000112.0,32.96867,-117.848,0.5,150
553740,311821000.0,32.96928,-117.84772,0.5,149
553740,367017440.0,32.96096,-117.8328,0.3,267
553800,311821000.0,32.9691,-117.84765,0.5,149
553800,311000112.0,32.9685,-117.848,0.6,150
553800,367017440.0,32.96091,-117.83288,0.3,269
553860,367017440.0,32.96085,-117.83297,0.2,271
553860,311000112.0,32.968415,-117.847915,0.6,150
553860,311821000.0,32.96897,-117.8476,0.5,149
553920,311000112.0,32.96833,-117.84783,0.6,150
553920,367017440.0,32.96079,-117.83305,0.2,272
553920,311821000.0,32.9688,-117.84752,0.5,149
553980,311821000.0,32.96863,-117.84745,0.5,149
553980,367017440.0,32.9607,-117.83316,1.2,258
553980,311000112.0,32.96817,-117.84783,0.5,150
554040,311821000.0,32.968554999999995,-117.847415,0.5,149
554040,367017440.0,32.96034,-117.83352,1.9,172
554040,311000112.0,32.968,-117.84783,0.6,150
554100,367017440.0,32.960025,-117.83343,2.2,155
554100,311821000.0,32.96848,-117.84738,0.5,149
554100,311000112.0,32.96783,-117.84767,0.5,150
554160,311821000.0,32.96832,-117.84732,0.5,149
554160,311000112.0,32.96767,-117.84767,0.5,150
554160,367017440.0,32.95971,-117.83334,2.5,139
554220,311000112.0,32.9675,-117.8475,0.5,150
554220,311821000.0,32.96817,-117.84725,0.5,149
554220,367017440.0,32.9591,-117.83278,2.7,142
554280,367017440.0,32.95846,-117.83228,2.8,148
554280,311000112.0,32.9675,-117.8475,0.5,150
554280,311821000.0,32.968,-117.84718,0.5,149
554340,311000112.0,32.967415,-117.8475,0.45,150
554340,367017440.0,32.95762,-117.8317,3.1,147
554340,311821000.0,32.96785,-117.84712,0.5,149
554400,311000112.0,32.96733,-117.8475,0.4,150
554400,311821000.0,32.9677,-117.84705,0.5,150
554400,367017440.0,32.95676,-117.83107,3.2,145
554460,311821000.0,32.967614999999995,-117.84701,0.5,150
554460,311000112.0,32.96717,-117.84733,0.6,150
554460,367017440.0,32.9559,-117.83043,3.3,144
554520,311821000.0,32.96753,-117.84697,0.5,150
554520,367017440.0,32.95505,-117.82976,3.1,146
554520,311000112.0,32.967,-117.84733,0.5,150
554580,311000112.0,32.96683,-117.84717,0.6,150
554580,367017440.0,32.95422,-117.82911,3.3,143
554580,311821000.0,32.96735,-117.84692,0.5,150
554640,311821000.0,32.9672,-117.84685,0.5,149
554640,311000112.0,32.96667,-117.84717,0.6,150
554640,367017440.0,32.9538,-117.82875,3.25,142
554700,311000112.0,32.966585,-117.84717,0.6,150
554700,367017440.0,32.95338,-117.82839,3.2,142
554700,311821000.0,32.96703,-117.84678,0.5,149
554760,367017440.0,32.95257,-117.82766,3.4,141
554760,311821000.0,32.96687,-117.84672,0.5,149
554760,311000112.0,32.9665,-117.84717,0.6,150
554820,311000112.0,32.96633,-117.847,0.6,150
554820,367017440.0,32.95171,-117.82689,3.3,141
554820,311821000.0,32.9667,-117.84665,0.5,149
554880,311821000.0,32.96659,-117.846615,0.5,149
554880,311000112.0,32.96617,-117.847,0.5,150
554880,367017440.0,32.95084,-117.82614,3.4,143
554940,367017440.0,32.95002,-117.82538,3.3,142
554940,311000112.0,32.966,-117.84683,0.5,149
554940,311821000.0,32.96648,-117.84658,0.5,149
555000,367017440.0,32.94915,-117.82464,3.4,142
555000,311000112.0,32.96583,-117.84683,0.5,149
555000,311821000.0,32.96632,-117.84652,0.5,148
555060,311000112.0,32.96567,-117.84683,0.5,149
555060,367017440.0,32.948735,-117.824245,3.4,142
555060,311821000.0,32.96615,-117.84645,0.5,148
555120,367017440.0,32.94832,-117.82385,3.4,142
555120,311000112.0,32.965585000000004,-117.84675,0.5,149
555120,311821000.0,32.96598,-117.84638,0.5,148
555180,311821000.0,32.965905,-117.84634,0.5,148
555180,311000112.0,32.9655,-117.84667,0.5,149
555180,367017440.0,32.94749,-117.82303,3.3,140
555240,367017440.0,32.94663,-117.8223,3.3,143
555240,311000112.0,32.96533,-117.84667,0.5,149
555240,311821000.0,32.96583,-117.8463,0.5,149
555300,367017440.0,32.94565,-117.82137,3.0,144
555300,311821000.0,32.9656,-117.8462,0.5,149
555300,311000112.0,32.965,-117.8465,0.6,150
555360,311000112.0,32.964915000000005,-117.8465,0.55,150
555360,311821000.0,32.96545,-117.84615,0.5,149
555360,367017440.0,32.94514,-117.82102,1.4,152
555420,311821000.0,32.96528,-117.84607,0.5,149
555420,367017440.0,32.94483,-117.82088,0.7,155
555420,311000112.0,32.96483,-117.8465,0.5,150
555480,311000112.0,32.96467,-117.84633,0.5,150
555480,367017440.0,32.944725000000005,-117.82087,0.6,154
555480,311821000.0,32.96519,-117.846035,0.5,149
555540,367017440.0,32.94462,-117.82086,0.5,153
555540,311000112.0,32.9645,-117.84633,0.6,150
555540,311821000.0,32.9651,-117.846,0.5,149
555600,311821000.0,32.96493,-117.84593,0.5,149
555600,311000112.0,32.96433,-117.84633,0.5,150
555600,367017440.0,32.94446,-117.82088,0.4,147
555660,311821000.0,32.96477,-117.84585,0.5,149
555660,367017440.0,32.94435,-117.82092,0.6,139
555660,311000112.0,32.96417,-117.84617,0.6,150
555720,311000112.0,32.964,-117.84617,0.6,150
555720,367017440.0,32.94425,-117.82095,0.4,131
555720,311821000.0,32.9646,-117.84578,0.5,149
555780,367017440.0,32.94416,-117.82102,0.3,121
555780,311000112.0,32.963915,-117.846085,0.6,150
555780,311821000.0,32.96443,-117.84573,0.6,149
555840,367017440.0,32.94413,-117.82107,0.5,114
555840,311821000.0,32.96425,-117.84567,0.6,149
555840,311000112.0,32.96383,-117.846,0.6,150
555900,311821000.0,32.96407,-117.8456,0.5,149
555900,311000112.0,32.96367,-117.846,0.6,150
555900,367017440.0,32.94408,-117.82113,0.1,111
555960,311000112.0,32.9635,-117.84583,0.6,150
555960,367017440.0,32.94404,-117.82117,0.3,110
555960,311821000.0,32.963975000000005,-117.84556,0.55,149
556020,367017440.0,32.944,-117.82121,0.5,109
556020,311821000.0,32.96388,-117.84552,0.6,149
556020,311000112.0,32.96333,-117.84583,0.7,150
556080,311000112.0,32.963,-117.84567,0.5,150
556080,311821000.0,32.9637,-117.84547,0.6,149
556080,367017440.0,32.94394,-117.82129,0.4,109
556140,311000112.0,32.962914999999995,-117.84567,0.55,150
556140,367017440.0,32.94388,-117.82137,0.1,108
556140,311821000.0,32.96352,-117.8454,0.5,149
