BaseDateTime,MMSI,LAT,LON,SOG,Heading
4020,367373960.0,32.715155,-117.17725,8.0,197
4020,366685950.0,32.71272,-117.1783,4.6,66
4020,366987070.0,32.7096,-117.1753,11.1,293
4080,366987070.0,32.71148,-117.17745,6.4,320
4080,367373970.0,32.71061,-117.17604,5.2,194
4080,366685950.0,32.7144,-117.17805,5.8,82
4080,367373960.0,32.71499,-117.17879,9.9,173
4140,367373960.0,32.71233,-117.17845,10.4,112
4140,367373970.0,32.70918,-117.17492,5.4,189
4140,366685950.0,32.71527,-117.17655,5.4,117
4140,366987070.0,32.71326,-117.17811,6.3,337
4200,367373960.0,32.71032,-117.17594,10.4,108
4200,366987070.0,32.71469,-117.17777,5.8,45
4200,366685950.0,32.71531,-117.17489,4.3,118
4800,366685950.0,32.71533,-117.17384,0.0,121
4800,366970120.0,32.70859,-117.17991,4.8,253
4800,366987070.0,32.71489,-117.17372,0.1,99
4860,366970120.0,32.70943,-117.18123,5.0,266
4860,366987070.0,32.714884999999995,-117.173715,0.05,99
4860,366685950.0,32.71531,-117.17385,0.0,121
4920,366970120.0,32.710145,-117.18177,5.2,269
4920,366987070.0,32.71488,-117.17371,0.0,99
4920,366685950.0,32.71532,-117.17385,0.0,121
4980,366987070.0,32.71487,-117.17371,0.1,99
4980,366685950.0,32.71534,-117.17383,0.0,121
4980,366970120.0,32.71086,-117.18231,5.4,273
5100,366685950.0,32.715345,-117.173835,0.0,121
5100,367370230.0,32.70894,-117.17401,3.8,296
5100,366987070.0,32.71487,-117.17371,0.0,98
5160,366987070.0,32.71487,-117.17372,0.1,99
5160,367370230.0,32.70962,-117.17485,3.3,297
5160,366685950.0,32.71534,-117.17385,0.0,121
5220,366685950.0,32.71532,-117.17383,0.0,121
5220,367370230.0,32.7104,-117.17562,2.8,301
5220,366987070.0,32.71486,-117.17372,0.0,99
5280,366987070.0,32.71486,-117.17372,0.0,99
5280,366685950.0,32.71533,-117.17384,0.0,121
5280,367370230.0,32.71102,-117.1762,2.3,298
5340,366987070.0,32.71486,-117.17372,0.0,99
5340,366685950.0,32.71533,-117.17385,0.0,121
5340,367370230.0,32.71174,-117.17689,3.5,305
5400,366987070.0,32.71487,-117.17373,0.0,99
5400,367370230.0,32.71265,-117.17763,3.3,312
5400,366685950.0,32.71531,-117.17384,0.0,121
5460,366685950.0,32.7153,-117.17385,0.0,121
5460,366987070.0,32.71487,-117.17373,0.0,99
5460,367370230.0,32.71359,-117.17796,3.3,330
5520,366685950.0,32.71531,-117.173855,0.0,121
5520,367370230.0,32.714085,-117.17802,3.6,333
5520,366987070.0,32.71486,-117.17372,0.0,99
5580,366987070.0,32.71486,-117.17371,0.0,99
5580,367370230.0,32.71458,-117.17808,3.9,337
5580,366685950.0,32.71532,-117.17386,0.0,121
5640,366685950.0,32.71533,-117.17386,0.0,121
5640,367370230.0,32.7159,-117.17817,4.8,347
5640,366987070.0,32.71487,-117.17373,0.0,99
5700,367370230.0,32.71727,-117.17796,5.1,2
5700,366685950.0,32.71532,-117.17385,0.0,121
5700,366987070.0,32.71487,-117.17373,0.1,90
5760,367370230.0,32.71868,-117.17719,5.8,3
5760,366685950.0,32.71533,-117.17384,0.0,121
5760,366987070.0,32.71487,-117.173735,0.3,94
5820,366970120.0,32.71957,-117.18305,8.7,139
5820,366987070.0,32.71487,-117.17374,0.5,99
5820,366685950.0,32.71534,-117.17383,0.0,121
5820,367370230.0,32.72059,-117.17668,6.5,1
5880,367370230.0,32.72215,-117.17563,7.0,30
5880,366685950.0,32.71534,-117.173835,0.0,121
5880,366987070.0,32.71491,-117.17424,2.6,111
5880,366970120.0,32.719735,-117.181675,7.649999999999999,124
5940,366970120.0,32.7199,-117.1803,6.6,110
5940,366987070.0,32.71505,-117.17529,2.9,111
5940,366685950.0,32.71534,-117.17384,0.0,121
6000,366987070.0,32.71519,-117.17643,3.0,101
6000,366685950.0,32.71533,-117.17382,0.0,121
6000,367373970.0,32.70959,-117.1762,5.2,8
6000,366970120.0,32.72054,-117.17846,5.2,114
6060,367373970.0,32.71123,-117.17678,4.9,310
6060,366987070.0,32.715,-117.17722,1.5,35
6060,366685950.0,32.71534,-117.17384,0.0,121
6060,366970120.0,32.72118,-117.177,4.0,66
6120,367373970.0,32.711974999999995,-117.176935,4.9,310
6120,366685950.0,32.71534,-117.17384,0.0,121
6120,366970120.0,32.722,-117.17591,4.0,22
6120,366987070.0,32.71729,-117.17737,10.5,356
6180,366987070.0,32.72047,-117.17676,10.8,7
6180,366685950.0,32.71532,-117.17383,0.0,121
6180,367373970.0,32.71272,-117.17709,4.9,311
6240,366987070.0,32.72263,-117.17584,5.1,6
6240,367373970.0,32.71415,-117.17725,3.8,325
6240,366685950.0,32.71533,-117.17385,0.0,121
6300,366987070.0,32.72366,-117.17517,3.1,79
6300,366685950.0,32.71533,-117.17384,0.0,121
6300,367373970.0,32.71497,-117.17654,3.2,102
17160,366685950.0,32.71533,-117.17384,0.0,121
17160,367373970.0,32.71201,-117.17727,3.7,311
17160,366987070.0,32.72365,-117.17545,2.2,109
17220,366685950.0,32.71533,-117.17383,0.0,121
17220,367373970.0,32.71316,-117.17724,3.3,313
17220,366987070.0,32.72295,-117.17581,6.5,212
17280,366970120.0,32.7228,-117.17502,0.9,165
17280,367373970.0,32.71381,-117.177225,3.2,318
17280,366685950.0,32.71533,-117.17383,0.0,122
17280,366987070.0,32.72199,-117.17701,4.2,243
17340,366685950.0,32.71533,-117.17383,0.0,121
17340,366970120.0,32.72234,-117.17511,2.4,205
17340,366987070.0,32.72154,-117.1784,4.0,255
17340,367373970.0,32.71446,-117.17721,3.1,324
17400,367373970.0,32.71506,-117.1763,3.5,49
17400,366987070.0,32.72138,-117.17979,3.9,269
17400,366970120.0,32.72185,-117.17573,3.5,232
17400,366685950.0,32.71532,-117.17384,0.0,121
17460,366685950.0,32.71532,-117.173835,0.0,121
17460,367373970.0,32.715065,-117.175105,1.95,56
17460,366987070.0,32.7215,-117.18111,3.7,281
17460,366970120.0,32.72136,-117.17695,4.2,233
17520,366685950.0,32.71532,-117.17383,0.0,121
17520,366970120.0,32.72118,-117.17775,4.2,237
17520,366987070.0,32.72177,-117.18235,3.7,282
17520,367373970.0,32.71507,-117.17391,0.4,64
17580,366970120.0,32.721,-117.17855,4.2,242
17580,366685950.0,32.71533,-117.17384,0.0,121
17580,367373970.0,32.71507,-117.17392,0.0,86
17640,366685950.0,32.71533,-117.17383,0.0,121
17640,366970120.0,32.72089,-117.18011,4.0,245
17640,367373970.0,32.71509,-117.17392,0.0,87
17700,367373970.0,32.715085,-117.173915,0.0,87
17700,366970120.0,32.72096,-117.18168,4.0,248
17700,366685950.0,32.71533,-117.17383,0.0,121
17760,366685950.0,32.71533,-117.17384,0.0,121
17760,366970120.0,32.72109,-117.18324,4.0,245
17760,367373970.0,32.71508,-117.17391,0.0,87
28680,367373970.0,32.71506,-117.17392,0.0,74
28680,366685950.0,32.70838,-117.17816,3.9,65
28680,366970120.0,32.71636,-117.17785,4.0,310
28740,366970120.0,32.71747,-117.17772,2.9,323
28740,366685950.0,32.708929999999995,-117.17845,3.9,143
28740,367373970.0,32.71507,-117.17389,0.0,74
28800,366685950.0,32.70948,-117.17874,3.9,222
28800,367373970.0,32.71507,-117.1739,0.0,74
28800,366970120.0,32.71815,-117.17738,2.2,80
28860,366970120.0,32.71845,-117.17679,2.8,136
28860,366685950.0,32.71025,-117.17999,4.0,215
28860,367373970.0,32.71507,-117.1739,0.0,74
28920,367373970.0,32.71508,-117.173905,0.0,74
28920,366685950.0,32.71073,-117.18123,3.9,223
28920,366970120.0,32.7186,-117.17572,2.9,114
28980,367373970.0,32.71509,-117.17391,0.0,74
28980,366970120.0,32.71914,-117.17505,2.2,299
28980,366685950.0,32.71156,-117.18236,3.9,226
29940,366987070.0,32.72235,-117.17597,4.4,22
29940,366685950.0,32.715805,-117.18281,4.15,126
29940,367373970.0,32.71507,-117.17392,0.0,74
30000,367373970.0,32.71507,-117.17392,0.1,74
30000,366987070.0,32.722350165847665,-117.17596972850124,4.39945945945946,22
30000,366685950.0,32.71561,-117.18202,4.3,126
30060,367373970.0,32.71506,-117.17393,0.0,74
30060,366987070.0,32.72235033169533,-117.17596945700248,4.398918918918919,22
30060,366685950.0,32.71539,-117.18039,4.3,119
30120,367373970.0,32.71507,-117.17394,0.0,74
30120,366987070.0,32.722350497543,-117.17596918550367,4.3983783783783785,22
30120,366685950.0,32.71529,-117.1789,4.3,124
30180,366685950.0,32.71518,-117.17737,4.2,116
30180,366987070.0,32.722350663390664,-117.17596891400493,4.397837837837838,22
30180,367373970.0,32.715075,-117.17394,0.0,74
30240,366685950.0,32.71526,-117.17582,4.0,118
30240,367373970.0,32.71508,-117.17394,0.0,75
30240,366987070.0,32.72235082923833,-117.17596864250616,4.397297297297298,22
58800,367373970.0,32.71508,-117.173925,0.0,87
58800,367736940.0,32.70862,-117.16793,0.0,383
58800,311000410.0,32.7161,-117.175,0.0,90
58980,367373970.0,32.71507,-117.17391,0.0,87
58980,366685950.0,32.71536,-117.1738,0.0,121
58980,311000410.0,32.7161,-117.175,0.0,90
59040,367373970.0,32.71507,-117.173925,0.0,87
59040,366685950.0,32.71533,-117.17386,0.0,121
59040,311000410.0,32.7161,-117.175,0.0,90
59100,366685950.0,32.71535,-117.17385,0.0,121
59100,367373970.0,32.71507,-117.17394,0.0,87
59100,311000410.0,32.7161,-117.175,0.0,90
59160,366685950.0,32.71533,-117.17384,0.0,121
59160,367373970.0,32.71507,-117.17395,0.0,87
59160,311000410.0,32.7161,-117.175,0.0,90
59220,366685950.0,32.71531,-117.17385,0.0,121
59220,311000410.0,32.7161,-117.175,0.0,90
59220,367373970.0,32.71509,-117.17394,0.0,87
59280,366685950.0,32.71533,-117.17384,0.0,121
59280,367373970.0,32.7151,-117.17393,0.0,87
59280,311000410.0,32.7161,-117.175,0.0,90
59340,367373970.0,32.71509,-117.17392,0.0,87
59340,366685950.0,32.71534,-117.173835,0.0,121
59340,311000410.0,32.7161,-117.175,0.0,90
59400,367373970.0,32.71509,-117.17395,0.1,87
59400,366685950.0,32.71535,-117.17383,0.0,121
59400,311000410.0,32.7161,-117.175,0.0,90
59460,366685950.0,32.71534,-117.17378,0.0,121
59460,311000410.0,32.7161,-117.175,0.0,90
59460,367373970.0,32.715085,-117.173945,0.05,87
59520,311000410.0,32.7161,-117.175,0.0,90
59520,366685950.0,32.71532,-117.1739,0.0,121
59520,367373970.0,32.71508,-117.17394,0.0,87
59520,367736940.0,32.70849,-117.1675,0.0,383
59580,366685950.0,32.71532,-117.17385,0.0,121
59580,367373970.0,32.71509,-117.17393,0.0,87
59580,311000410.0,32.7161,-117.175,0.0,90
59640,311000410.0,32.7161,-117.175,0.0,90
59640,367373970.0,32.71509,-117.17394,0.0,87
59640,366685950.0,32.71534,-117.17378,0.0,121
59700,311000410.0,32.7161,-117.175,0.0,90
59700,366685950.0,32.71533,-117.17378,0.0,121
59700,367373970.0,32.71507,-117.17391,0.0,88
59760,311000410.0,32.7161,-117.175,0.0,90
59760,366685950.0,32.715335,-117.17382,0.0,121
59760,367373970.0,32.71509,-117.17391,0.0,87
59820,366685950.0,32.71534,-117.17386,0.0,121
59820,367373970.0,32.71509,-117.17394,0.0,87
59820,311000410.0,32.7161,-117.175,0.0,90
59880,367373970.0,32.715075,-117.173935,0.0,87
59880,366685950.0,32.71533,-117.17384,0.0,121
59880,311000410.0,32.7161,-117.175,0.0,90
59940,311000410.0,32.7161,-117.175,0.0,90
59940,367373970.0,32.71506,-117.17393,0.0,88
59940,366685950.0,32.7153,-117.17383,0.0,121
60000,366685950.0,32.71534,-117.17384,0.0,121
60000,367373970.0,32.71507,-117.17391,0.0,83
60000,311000410.0,32.7161,-117.175,0.0,90
60060,367373970.0,32.71508,-117.17393,0.0,84
60060,311000410.0,32.7161,-117.175,0.0,90
60060,366685950.0,32.71532,-117.17384,0.0,121
60120,367373970.0,32.71508,-117.1739,0.0,85
60120,311000410.0,32.7161,-117.17500333333334,0.0,90
60120,366685950.0,32.71532,-117.17384,0.0,121
60180,311000410.0,32.7161,-117.17500666666666,0.0,90
60180,366685950.0,32.71529,-117.17385,0.0,121
60180,367373970.0,32.71508,-117.173905,0.0,85
60240,366685950.0,32.71533,-117.17389,0.0,121
60240,311000410.0,32.7161,-117.17501,0.0,90
60240,367373970.0,32.71508,-117.17391,0.0,85
60300,366685950.0,32.715320000000006,-117.173885,0.0,121
60300,367373970.0,32.71508,-117.17391,0.0,84
60300,311000410.0,32.7161,-117.17501,0.0,90
60360,366685950.0,32.71531,-117.17388,0.0,121
60360,367373970.0,32.71509,-117.17393,0.0,85
60360,311000410.0,32.7161,-117.17501,0.0,90
60420,366685950.0,32.71532,-117.17381,0.0,121
60420,367373970.0,32.71508,-117.17394,0.0,84
60420,311000410.0,32.7161,-117.17501,0.0,90
60480,311000410.0,32.7161,-117.17500666666666,0.0,90
60480,367373970.0,32.71506,-117.17394,0.0,84
60480,366685950.0,32.7153,-117.17379,0.0,121
60540,366685950.0,32.71533,-117.17387,0.0,121
60540,367373970.0,32.71507,-117.17393,0.0,86
60540,311000410.0,32.7161,-117.17500333333334,0.0,90
60600,367373970.0,32.71506,-117.17393,0.0,84
60600,311000410.0,32.7161,-117.175,0.0,90
60600,366685950.0,32.71529,-117.17383,0.0,121
60660,367373970.0,32.71507,-117.17395,0.0,85
60660,366685950.0,32.71532,-117.17388,0.0,121
60660,311000410.0,32.716096666666665,-117.175,0.0,90
60720,367373970.0,32.715075,-117.17394,0.0,84
60720,366685950.0,32.715335,-117.173865,0.0,121
60720,311000410.0,32.71609333333333,-117.175,0.0,90
60780,311000410.0,32.71609,-117.175,0.0,90
60780,366685950.0,32.71535,-117.17385,0.0,121
60780,367373970.0,32.71508,-117.17393,0.0,84
60840,366685950.0,32.71531,-117.17405,1.7,115
60840,367373970.0,32.71507,-117.17395,0.0,86
60840,311000410.0,32.71609,-117.175,0.0,90
60900,367373970.0,32.71509,-117.17396,0.0,84
60900,311000410.0,32.71609,-117.175,0.0,90
60900,366685950.0,32.71529,-117.17513,3.5,118
60960,367373960.0,32.70883,-117.17644,9.9,14
60960,366685950.0,32.71525,-117.17687,4.5,116
60960,367373970.0,32.71508,-117.17394,0.0,83
60960,311000410.0,32.71609,-117.175,0.0,90
61020,367373960.0,32.71133,-117.17811,9.8,29
61020,366685950.0,32.71532,-117.17764,2.6,81
61020,367373970.0,32.715085,-117.17394,0.0,83
61020,311000410.0,32.71609333333333,-117.17499666666666,0.0,90
61080,367373960.0,32.71404,-117.17765,7.8,53
61080,311000410.0,32.716096666666665,-117.17499333333332,0.0,90
61080,367373970.0,32.71509,-117.17394,0.0,84
61080,366685950.0,32.71628,-117.17779,4.0,65
61140,367373960.0,32.71512,-117.17619,4.9,81
61140,367373970.0,32.71507,-117.17393,0.0,84
61140,366685950.0,32.71751,-117.17819,4.4,68
61140,311000410.0,32.7161,-117.17499,0.0,90
61200,367373970.0,32.71506,-117.17394,0.0,86
61200,311000410.0,32.7161,-117.17499,0.0,90
61200,367373960.0,32.715205,-117.17499,2.5500000000000003,84
61200,366685950.0,32.71857,-117.17822,3.3,76
61260,367373970.0,32.71507,-117.17395,0.0,86
61260,311000410.0,32.7161,-117.17499,0.0,90
61260,366685950.0,32.71945,-117.17821,3.3,66
61260,367373960.0,32.71529,-117.17379,0.2,88
61320,367373960.0,32.71529,-117.17376,0.0,86
61320,367373970.0,32.715065,-117.17395,0.0,86
61320,311000410.0,32.7161,-117.17499,0.0,90
61320,366685950.0,32.72014,-117.1788,2.4,216
61380,366685950.0,32.72037,-117.17941,1.6,208
61380,367373960.0,32.71529,-117.17377,0.0,86
61380,311000410.0,32.716096666666665,-117.17499,0.0,90
61380,367373970.0,32.71506,-117.17395,0.0,86
61440,367373970.0,32.71507,-117.17395,0.0,84
61440,367373960.0,32.71529,-117.17376,0.0,86
61440,366685950.0,32.720395,-117.17967,1.35,203
61440,311000410.0,32.71609333333333,-117.17499,0.0,90
61500,367373960.0,32.71529,-117.17378,0.1,86
61500,366685950.0,32.72042,-117.17993,1.1,199
61500,311000410.0,32.71609,-117.17499,0.0,90
61500,367373970.0,32.71506,-117.17408,2.5,82
61560,366685950.0,32.72031,-117.18048,1.6,191
61560,367373960.0,32.71529,-117.173775,0.1,86
61560,311000410.0,32.71609,-117.17499,0.0,90
61560,367373970.0,32.71514,-117.17477,1.1,231
61620,367373960.0,32.71529,-117.17377,0.1,86
61620,311000410.0,32.71609,-117.17499,0.0,90
61620,366685950.0,32.72016,-117.18093,1.2,187
61620,367373970.0,32.71514,-117.17663,4.6,262
61680,367373960.0,32.71531,-117.17377,0.0,86
61680,367373970.0,32.71456,-117.177135,4.949999999999999,239
61680,366685950.0,32.72001,-117.18125,0.8,179
61680,311000410.0,32.71609,-117.17499,0.0,90
61740,311000410.0,32.71609,-117.17499333333332,0.0,90
61740,367373970.0,32.71398,-117.17764,5.3,216
61740,366685950.0,32.7199,-117.1814,0.5,173
61740,367373960.0,32.71529,-117.17377,0.1,86
61800,366685950.0,32.71983,-117.18146,0.5,170
61800,311000410.0,32.71609,-117.17499666666666,0.0,90
61800,367373970.0,32.71142,-117.17716,5.7,193
61800,367373960.0,32.71529,-117.17378,0.1,86
61860,311000410.0,32.71609,-117.175,0.0,90
61860,367373970.0,32.71035666666666,-117.17649333333334,5.733333333333333,191
61860,367373960.0,32.7153,-117.17377,0.05,86
61860,366685950.0,32.71976,-117.18156,0.4,167
61920,367373970.0,32.709293333333335,-117.17582666666668,5.766666666666667,189
61920,367373960.0,32.71531,-117.17376,0.0,86
61920,311000410.0,32.71609,-117.17499666666666,0.0,90
61920,366685950.0,32.71968,-117.18167,0.4,165
61980,311000410.0,32.71609,-117.17499333333332,0.0,90
61980,367373960.0,32.71534,-117.17375,0.0,86
61980,366685950.0,32.71953499999999,-117.18177,1.35,165
62040,311000410.0,32.71609,-117.17499,0.0,90
62040,366685950.0,32.71939,-117.18187,2.3,165
62040,367373960.0,32.71531,-117.17376,0.0,86
62100,311000410.0,32.71609,-117.17499333333332,0.0,90
62100,367373960.0,32.71529,-117.17378,0.0,86
62100,366685950.0,32.71879,-117.18204,1.6,164
62160,366685950.0,32.71838,-117.18218,1.1,164
62160,367373960.0,32.71529,-117.17378,0.0,86
62160,311000410.0,32.71609,-117.17499666666666,0.0,90
62220,366685950.0,32.71807,-117.18234,0.9,166
62220,311000410.0,32.71609,-117.175,0.0,90
62220,367373960.0,32.71529,-117.17378,0.0,86
62280,367373960.0,32.71529,-117.17378,0.0,86
62280,366685950.0,32.71784,-117.1825,0.8,164
62280,311000410.0,32.71609,-117.175,0.0,90
62340,311000410.0,32.71609,-117.175,0.0,90
62340,366685950.0,32.71764,-117.18262,0.6,164
62340,367373960.0,32.7153,-117.17377,0.1,86
62400,366685950.0,32.717565,-117.182675,0.6,163
62400,367373960.0,32.7153,-117.17377,0.0,86
62400,311000410.0,32.71609,-117.175,0.0,90
62460,311000410.0,32.71609,-117.175,0.0,90
62460,366685950.0,32.71749,-117.18273,0.6,162
62460,367373960.0,32.71528,-117.17378,0.0,86
62520,311000410.0,32.71609,-117.175,0.0,90
62520,367373960.0,32.71529,-117.17379,0.0,86
62520,366685950.0,32.7174,-117.18278,0.5,161
62580,311000410.0,32.71609,-117.175,0.0,90
62580,366685950.0,32.71727,-117.18286,0.4,159
62580,367373960.0,32.7153,-117.173795,0.05,86
62640,366685950.0,32.71715,-117.18294,0.4,158
62640,311000410.0,32.71609333333333,-117.175,0.0,90
62640,367373960.0,32.71531,-117.1738,0.1,86
62700,311000410.0,32.716096666666665,-117.175,0.0,90
62700,366685950.0,32.71689,-117.18297,1.9,155
62700,367373960.0,32.71532,-117.17379,0.0,86
62760,367373960.0,32.7153,-117.17378,0.0,86
62760,366685950.0,32.71649,-117.18291,0.8,151
62760,311000410.0,32.7161,-117.175,0.0,90
62820,366685950.0,32.71633,-117.18287,0.2,149
62820,367373960.0,32.71529,-117.17379,0.0,86
62820,311000410.0,32.7161,-117.175,0.0,90
62880,366685950.0,32.716325,-117.18289,0.25,150
62880,311000410.0,32.7161,-117.175,0.0,90
62880,367373960.0,32.71531,-117.17378,0.0,86
62940,311000410.0,32.7161,-117.175,0.0,90
62940,366685950.0,32.71632,-117.18291,0.3,151
62940,367373960.0,32.71529,-117.17378,0.0,86
63000,366685950.0,32.71634,-117.18299,0.3,153
63000,367373960.0,32.71528,-117.173785,0.0,86
63000,311000410.0,32.7161,-117.175,0.0,90
63000,367370230.0,32.72145,-117.17615,5.1,215
63060,311000410.0,32.7161,-117.175,0.0,90
63060,367370230.0,32.72015,-117.17684,5.1,199
63060,366685950.0,32.71636,-117.18308,0.2,156
63060,367373960.0,32.71527,-117.17379,0.0,86
63120,367373960.0,32.71529,-117.17378,0.0,86
63120,366685950.0,32.71639,-117.18313,0.1,150
63120,311000410.0,32.7161,-117.175,0.0,90
63120,367370230.0,32.71854,-117.17722,5.2,199
63180,311000410.0,32.7161,-117.175,0.0,90
63180,367373960.0,32.71529,-117.17377,0.0,86
63180,367370230.0,32.71723,-117.17766,2.8,197
63180,366685950.0,32.71642,-117.18315,0.2,142
63240,311000410.0,32.7161,-117.175,0.0,90
63240,367370230.0,32.7165,-117.1777,2.1,175
63240,367373960.0,32.71529,-117.17381,0.6,88
63240,366685950.0,32.71645,-117.1832,0.2,138
63300,367370230.0,32.71609,-117.17753,1.7,155
63300,367373960.0,32.7153,-117.17445,1.1,48
63300,311000410.0,32.7161,-117.175,0.0,91
63300,366685950.0,32.7165,-117.18326,0.3,131
63360,367373960.0,32.715305,-117.174875,3.85,144
63360,367370230.0,32.71575,-117.17717,0.2,159
63360,366685950.0,32.71658,-117.18331,0.4,125
63360,311000410.0,32.7161,-117.175,0.0,91
63420,311000410.0,32.7161,-117.175,0.0,91
63420,366685950.0,32.71655,-117.182915,3.55,126
63420,367370230.0,32.715545,-117.176965,2.1,141
63420,367373960.0,32.71531,-117.1753,6.6,240
63480,367370230.0,32.71534,-117.17676,4.0,123
63480,367373960.0,32.71507,-117.17868,10.6,282
63480,366685950.0,32.71652,-117.18252,6.7,127
63480,311000410.0,32.7161,-117.175,0.0,91
63540,367373960.0,32.71558,-117.18251,10.4,281
63540,367370230.0,32.71505,-117.17538,4.8,106
63540,311000410.0,32.7161,-117.175,0.0,91
63540,366685950.0,32.71568,-117.17985,6.0,133
63600,367373970.0,32.70837,-117.17526,6.7,301
63600,366685950.0,32.71527,-117.17786,6.5,121
63600,367370230.0,32.71492,-117.17429,2.3,100
63600,311000410.0,32.7161,-117.175,0.0,91
63660,367373970.0,32.70997,-117.17632,6.7,302
63660,366685950.0,32.71524,-117.17579,4.2,115
63660,311000410.0,32.7161,-117.175,0.0,91
63660,367370230.0,32.71488,-117.17401,0.0,97
63720,311000410.0,32.7161,-117.175,0.0,91
63720,366685950.0,32.71529,-117.17445,2.8,117
63720,367370230.0,32.71488,-117.174,0.0,98
63720,367373970.0,32.71192,-117.17734,6.7,311
63780,311000410.0,32.7161,-117.175,0.0,91
63780,366685950.0,32.71532,-117.17388,0.1,121
63780,367370230.0,32.71486,-117.17401,0.0,98
63780,367373970.0,32.7135,-117.17781,4.3,320
63840,367373970.0,32.71473,-117.17744,3.7,348
63840,366685950.0,32.71532,-117.17385,0.0,121
63840,367370230.0,32.714870000000005,-117.174005,0.0,98
63840,311000410.0,32.7161,-117.175,0.0,91
63900,367373970.0,32.71512,-117.17642,3.3,87
63900,311000410.0,32.7161,-117.175,0.0,91
63900,366685950.0,32.71532,-117.17383,0.0,121
63900,367370230.0,32.71488,-117.174,0.0,98
63960,311000410.0,32.7161,-117.175,0.0,91
63960,367373970.0,32.715095,-117.1756,2.9,85
63960,366685950.0,32.71532,-117.17383,0.0,121
63960,367370230.0,32.71487,-117.17399,0.0,98
64020,366685950.0,32.71532,-117.17383,0.0,121
64020,311000410.0,32.7161,-117.175,0.0,91
64020,367373970.0,32.71507,-117.17478,2.5,84
64020,367370230.0,32.71487,-117.174,0.0,98
64080,367373970.0,32.71507,-117.17408,1.3,74
64080,311000410.0,32.7161,-117.175,0.0333333333333333,91
64080,367370230.0,32.71489,-117.174,0.0,99
64080,366685950.0,32.71532,-117.17385,0.0,121
64140,366685950.0,32.71531,-117.17385,0.0,121
64140,367373970.0,32.71507,-117.17394,0.1,84
64140,367370230.0,32.71489,-117.17401,0.0,98
64140,311000410.0,32.7161,-117.175,0.0666666666666666,91
64200,366685950.0,32.71534,-117.17383,0.0,121
64200,367370230.0,32.71488,-117.174,0.0,98
64200,311000410.0,32.7161,-117.175,0.1,91
64200,367373970.0,32.71508,-117.17391,0.0,88
64260,311000410.0,32.7161,-117.175,0.1,91
64260,366685950.0,32.71533,-117.17382,0.0,121
64260,367370230.0,32.71489,-117.174,0.0,98
64260,367373970.0,32.71507,-117.17391,0.0,86
64320,367373970.0,32.71509,-117.17392,0.0,87
64320,311000410.0,32.7161,-117.175,0.1,91
64320,367370230.0,32.7149,-117.174,0.0,98
64320,366685950.0,32.71533,-117.17384,0.0,121
