BaseDateTime,MMSI,LAT,LON,SOG,Heading
6900,538004441.0,33.6358,-118.28336,9.2,272
6900,311000138.0,33.69862,-118.21522,0.1,294
6960,354277000.0,33.60224,-118.21666,12.1,188
6960,538004441.0,33.63572,-118.28686,9.2,272
6960,311000138.0,33.69867,-118.21521,0.1,292
7380,477014500.0,33.69783,-118.2465,7.9,175
7380,477065200.0,33.66472,-118.20265,10.6,201
7380,311000138.0,33.69879,-118.21514,0.1,287
7440,477014500.0,33.69516,-118.24604,8.6,175
7440,477065200.0,33.66143,-118.20398,10.7,201
7440,311000138.0,33.698773333333335,-118.21513666666668,0.1,287
7500,477065200.0,33.6581,-118.20535,10.8,204
7500,311000138.0,33.69875666666667,-118.21513333333334,0.1,287
7500,477014500.0,33.69228,-118.24549,9.1,181
7560,477014500.0,33.68928,-118.24523,9.4,181
7560,311000138.0,33.69874,-118.21513,0.1,288
7560,477065200.0,33.65484,-118.20698,10.9,210
7620,477065200.0,33.65175,-118.20884,10.8,212
7620,311000138.0,33.698726666666666,-118.21514666666668,0.1,288
7620,477014500.0,33.68611,-118.24498,9.9,180
7680,311000138.0,33.69871333333334,-118.21516333333334,0.1,288
7680,477065200.0,33.65017,-118.20988,10.8,213
7680,477014500.0,33.684495,-118.244875,9.8,178
7740,477065200.0,33.64859,-118.21092,10.8,215
7740,477014500.0,33.68288,-118.24477,9.7,177
7740,311000138.0,33.6987,-118.21518,0.1,289
7800,477014500.0,33.67984,-118.24421,9.2,170
7800,311000138.0,33.69869666666667,-118.21519,0.0666666666666666,289
7800,477065200.0,33.64571,-118.21317,10.6,223
7860,477014500.0,33.67709,-118.24337,8.5,171
7860,311000138.0,33.69869333333333,-118.2152,0.0333333333333333,289
7860,477065200.0,33.64307,-118.21586,10.3,232
7920,477065200.0,33.64092,-118.2188,9.9,244
7920,311000138.0,33.69869,-118.21521,0.0,289
7920,477014500.0,33.67458,-118.24258,7.7,171
7980,311000138.0,33.69868,-118.21520333333332,0.0333333333333333,289
7980,477065200.0,33.6396,-118.22165,9.2,258
7980,477014500.0,33.67229,-118.24187,6.9,172
8040,477014500.0,33.6704,-118.24117,5.9,181
8040,477065200.0,33.63874,-118.225,9.0,268
8040,311000138.0,33.69867,-118.21519666666669,0.0666666666666666,289
8100,477065200.0,33.63835,-118.22851,9.0,274
8100,311000138.0,33.69866,-118.21519,0.1,290
8100,477014500.0,33.669475000000006,-118.241015,5.800000000000001,179
8100,636016647.0,33.66249,-118.20104,10.9,211
8160,636016647.0,33.65947,-118.20307,11.0,212
8160,311000138.0,33.69864666666666,-118.21519,0.1,290
8160,477014500.0,33.66855,-118.24086,5.7,178
8160,477065200.0,33.63832,-118.230305,9.1,275
8220,311000138.0,33.69863333333333,-118.21519,0.1,291
8220,477014500.0,33.66674,-118.24052,5.2,174
8220,477065200.0,33.63829,-118.2321,9.2,276
8220,636016647.0,33.65625,-118.2052,11.2,212
8280,477655200.0,33.69933,-118.24804,8.9,180
8280,477065200.0,33.63832,-118.23571,9.3,273
8280,477014500.0,33.66513,-118.24006,4.9,174
8280,311000138.0,33.69862,-118.21519,0.1,292
8280,636016647.0,33.65298,-118.20735,11.6,213
8340,477655200.0,33.69642,-118.24781,8.8,180
8340,477014500.0,33.66356,-118.23964,5.0,172
8340,311000138.0,33.69862333333333,-118.21519666666669,0.0666666666666666,292
8340,636016647.0,33.64967,-118.20957,11.8,212
8340,477065200.0,33.63824,-118.23931,9.4,270
8400,477065200.0,33.63804,-118.24298,9.5,268
8400,311000138.0,33.69862666666667,-118.21520333333332,0.0333333333333333,292
8400,477014500.0,33.66195,-118.23925,5.3,153
8400,477655200.0,33.695005,-118.247665,8.9,180
8400,636016647.0,33.64799,-118.210695,11.85,212
8460,477655200.0,33.69359,-118.24752,9.0,181
8460,477065200.0,33.6378,-118.24674,9.6,271
8460,636016647.0,33.64631,-118.21182,11.9,213
8460,311000138.0,33.69863,-118.21521,0.0,293
8460,477014500.0,33.66034,-118.23814,5.9,149
8520,477014500.0,33.659395,-118.237395,6.65,149
8520,477065200.0,33.63773,-118.25051,9.7,275
8520,477655200.0,33.69044,-118.24723,9.5,193
8520,311000138.0,33.69862666666667,-118.21521666666666,0.0,293
8520,636016647.0,33.64298,-118.2142,11.9,227
8580,477014500.0,33.65845,-118.23665,7.4,149
8580,477065200.0,33.637795,-118.252435,9.8,276
8580,636016647.0,33.64039,-118.21742,11.4,248
8580,477655200.0,33.68729,-118.24772,9.8,206
8580,311000138.0,33.69862333333333,-118.21522333333334,0.0,293
8640,477655200.0,33.68417,-118.24911,10.0,211
8640,636016647.0,33.63915,-118.22076,10.9,261
8640,477014500.0,33.65626,-118.23493,8.4,150
8640,311000138.0,33.69862,-118.21523,0.0,294
8640,477065200.0,33.63786,-118.25436,9.9,278
8700,636016647.0,33.63839,-118.22495,10.9,261
8700,477014500.0,33.65382,-118.23308,9.2,149
8700,477655200.0,33.68114,-118.25077,10.7,210
8700,311000138.0,33.69862333333333,-118.21523,0.0333333333333333,293
8700,477065200.0,33.63817,-118.25819,10.0,280
8760,477014500.0,33.65117,-118.23112,10.0,157
8760,311000138.0,33.69862666666667,-118.21523,0.0666666666666666,293
8760,636016647.0,33.6377,-118.22904,11.1,261
8760,477655200.0,33.6779,-118.25257,11.1,210
8760,477065200.0,33.63858,-118.26206,10.2,278
8820,636016647.0,33.63698,-118.23328,11.1,261
8820,311000138.0,33.69863,-118.21523,0.1,293
8820,477655200.0,33.676195,-118.253535,11.2,210
8820,477014500.0,33.6481,-118.22952,10.5,168
8820,477065200.0,33.63891,-118.26597,10.4,276
8880,636016647.0,33.636625,-118.23541,11.15,261
8880,477655200.0,33.67449,-118.2545,11.3,210
8880,477065200.0,33.63918,-118.2702,10.7,275
8880,311000138.0,33.69863333333333,-118.21521666666668,0.1,292
8880,477014500.0,33.64475,-118.22849,10.8,176
8940,477065200.0,33.63939,-118.27436,10.9,275
8940,636016647.0,33.63627,-118.23754,11.2,261
8940,477014500.0,33.642955,-118.22826,10.9,176
8940,311000138.0,33.698636666666665,-118.21520333333332,0.1,292
8940,477655200.0,33.67115,-118.25638,11.5,210
9000,477065200.0,33.639485,-118.27648,11.0,275
9000,311000138.0,33.69864,-118.21519,0.1,292
9000,636016647.0,33.63561,-118.24195,11.4,264
9000,477655200.0,33.66772,-118.25833,11.7,210
9000,477014500.0,33.64116,-118.22803,11.0,176
9060,477014500.0,33.63764,-118.22766,11.3,179
9060,311000138.0,33.69865,-118.21518,0.0666666666666666,291
9060,636016647.0,33.63518,-118.24639,11.5,264
9060,477655200.0,33.6642,-118.2603,11.9,210
9060,477065200.0,33.63958,-118.2786,11.1,275
9120,636016647.0,33.63474,-118.25086,11.7,265
9120,477065200.0,33.63978,-118.28308,11.3,275
9120,477655200.0,33.66061,-118.26227,11.9,212
9120,311000138.0,33.69866,-118.21517,0.0333333333333333,290
9120,477014500.0,33.63448,-118.22749,11.4,179
9180,477014500.0,33.6308,-118.22725,11.5,176
9180,636016647.0,33.63432,-118.25537,11.9,265
9180,477065200.0,33.63998,-118.28733,11.3,276
9180,311000138.0,33.69867,-118.21516,0.0,290
9180,477655200.0,33.65727,-118.26425,11.5,227
9240,636016647.0,33.634065,-118.25801,11.9,265
9240,477014500.0,33.627,-118.22684,11.7,175
9240,311000138.0,33.69866666666667,-118.21517,0.0333333333333333,290
9240,477065200.0,33.64023,-118.29181,11.4,276
9240,477655200.0,33.655825,-118.265705,11.3,232
9300,477014500.0,33.62325,-118.22643,11.6,177
9300,477655200.0,33.65438,-118.26716,11.1,237
9300,311000138.0,33.69866333333333,-118.21518,0.0666666666666666,290
9300,477065200.0,33.64048,-118.29629,11.4,276
9300,636016647.0,33.63381,-118.26065,11.9,265
9360,636016647.0,33.63343,-118.26464,11.8,265
9360,311000138.0,33.69866,-118.21519,0.1,290
9360,477655200.0,33.65203,-118.27037,11.0,244
9360,477014500.0,33.61953,-118.22609,11.4,178
9420,636016647.0,33.63301,-118.26917,11.7,265
9420,311000138.0,33.69866,-118.21520666666667,0.0666666666666666,290
9420,477655200.0,33.65007,-118.274,11.2,245
9420,477014500.0,33.617670000000004,-118.225945,11.4,180
9480,477655200.0,33.6481,-118.27791,11.6,245
9480,311000138.0,33.69866,-118.21522333333333,0.0333333333333333,290
9480,636016647.0,33.6326,-118.27365,11.8,275
9480,477014500.0,33.61581,-118.2258,11.4,183
9540,477655200.0,33.64612,-118.28186,11.3,260
9540,311000138.0,33.69866,-118.21524,0.0,291
9540,636016647.0,33.6329,-118.27756,11.6,272
9540,477014500.0,33.61207,-118.22598,11.2,186
9600,477655200.0,33.645605,-118.28422,11.15,265
9600,477014500.0,33.6085,-118.22633,11.1,184
9600,636016647.0,33.63295,-118.28202,11.4,269
9600,311000138.0,33.698656666666665,-118.21523333333332,0.0333333333333333,291
9660,636016647.0,33.63288,-118.28645,11.6,270
9660,477014500.0,33.6049,-118.22645,10.9,175
9660,311000138.0,33.69865333333333,-118.21522666666668,0.0666666666666666,291
9660,477655200.0,33.64509,-118.28658,11.0,270
9720,311000138.0,33.69865,-118.21522,0.1,291
9720,477655200.0,33.64478,-118.29093,11.0,272
9720,477014500.0,33.60137,-118.2259,10.8,165
9720,636016647.0,33.63282,-118.29106,11.9,270
9780,636016647.0,33.632825,-118.293395,11.95,270
9780,477655200.0,33.64466,-118.29529,11.3,272
9780,311000138.0,33.69865333333333,-118.21520333333332,0.0666666666666666,290
9840,311000138.0,33.698656666666665,-118.21518666666668,0.0333333333333333,290
9840,477655200.0,33.64458,-118.29965,11.4,272
9840,636016647.0,33.63283,-118.29573,12.0,271
10920,538003947.0,33.69088,-118.24741,9.6,180
10920,636091805.0,33.64008,-118.20021,11.3,223
10920,311000138.0,33.698726666666666,-118.21516,0.0,289
10980,636091805.0,33.63721,-118.20282,11.3,225
10980,538003947.0,33.689265,-118.24729,9.7,180
10980,311000138.0,33.69874,-118.21516,0.0,289
11040,636091805.0,33.63473,-118.20534,11.5,225
11040,311000138.0,33.69873666666667,-118.21516666666666,0.0,289
11040,538003947.0,33.68765,-118.24717,9.8,180
11100,636091805.0,33.633335,-118.20682,11.65,225
11100,311000138.0,33.69873333333333,-118.21517333333334,0.0,289
11100,538003947.0,33.68438,-118.24692,10.1,180
11160,311000138.0,33.69873,-118.21518,0.0,289
11160,538003947.0,33.68111,-118.24665,10.2,180
11160,636091805.0,33.63194,-118.2083,11.8,225
11220,311000138.0,33.69873,-118.21518,0.0,289
11220,538003947.0,33.67789,-118.2467,9.7,196
11220,636091805.0,33.62904,-118.21136,12.0,224
11280,538003947.0,33.675,-118.24766,9.1,210
11280,636091805.0,33.62601,-118.21448,12.2,224
11280,311000138.0,33.69873,-118.21518,0.0,289
11340,636091805.0,33.623,-118.21762,12.3,224
11340,538003947.0,33.67238,-118.24922,8.7,220
11340,311000138.0,33.69873,-118.21518,0.0,289
11400,636091805.0,33.62,-118.22074,12.2,225
11400,311000138.0,33.69872,-118.21517666666666,0.0333333333333333,289
11400,538003947.0,33.67112,-118.250205,9.15,220
11460,311000138.0,33.69871,-118.21517333333334,0.0666666666666666,289
11460,636091805.0,33.618305,-118.222485,12.15,225
11460,538003947.0,33.66986,-118.25119,9.6,220
11520,538003947.0,33.66757,-118.25304,10.2,220
11520,311000138.0,33.6987,-118.21517,0.1,290
11520,636091805.0,33.61661,-118.22423,12.1,225
11580,538003947.0,33.66473,-118.2554,10.9,220
11580,311000138.0,33.69869333333334,-118.21518,0.0666666666666666,290
11580,636091805.0,33.61358,-118.22736,12.1,225
11640,311000138.0,33.69868666666667,-118.21519,0.0333333333333333,290
11640,636091805.0,33.61068,-118.23042,12.0,225
11640,538003947.0,33.66195,-118.25789,11.0,229
11700,636091805.0,33.60768,-118.23354,12.1,225
11700,538003947.0,33.65927,-118.26089,11.3,230
11700,311000138.0,33.69868,-118.2152,0.0,291
11760,311000138.0,33.69867,-118.21521,0.0333333333333333,291
11760,538003947.0,33.65662,-118.26403,11.6,230
11760,636091805.0,33.60477,-118.23655,12.0,225
11820,538003947.0,33.65391,-118.26729,11.8,230
11820,311000138.0,33.698660000000004,-118.21522,0.0666666666666666,291
11820,636091805.0,33.60179,-118.23969,12.0,229
11880,311000138.0,33.69865,-118.21523,0.1,292
11880,538003947.0,33.652590000000004,-118.268915,11.65,232
11880,636091805.0,33.60043,-118.241295,11.9,231
19080,477110400.0,33.6875,-118.20998,9.0,192
19080,210161000.0,33.69929,-118.24972,7.1,186
19080,311000138.0,33.69877,-118.21525,0.1,294
19140,311000138.0,33.69877666666667,-118.21525,0.1,294
19140,477110400.0,33.6845,-118.21077,9.5,193
19140,210161000.0,33.6981,-118.249855,7.25,185
19200,477110400.0,33.68138,-118.21157,9.8,192
19200,210161000.0,33.69691,-118.24999,7.4,185
19200,311000138.0,33.69878333333334,-118.21525,0.1,294
19260,210161000.0,33.69437,-118.25028,8.3,185
19260,477110400.0,33.67813,-118.21235,10.1,194
19260,311000138.0,33.69879,-118.21525,0.1,294
19320,210161000.0,33.69096,-118.25063,9.6,185
19320,477110400.0,33.676525,-118.21275,10.2,193
19320,311000138.0,33.69881,-118.21524666666666,0.1,293
19380,210161000.0,33.68772,-118.25097,10.4,185
19380,477110400.0,33.67492,-118.21315,10.3,193
19380,311000138.0,33.69883,-118.21524333333332,0.1,292
19440,311000138.0,33.69885,-118.21524,0.1,292
19440,210161000.0,33.68425,-118.25135,10.9,186
19440,477110400.0,33.6716,-118.21397,10.4,193
19500,311000138.0,33.69887,-118.21523,0.1,291
19500,477110400.0,33.66817,-118.21482,10.7,193
19500,210161000.0,33.68111,-118.25169,11.2,186
19560,311000138.0,33.69889,-118.21522,0.1,290
19560,477110400.0,33.66465,-118.21567,11.3,193
19560,210161000.0,33.679295,-118.25188,11.35,186
19620,477110400.0,33.66095,-118.21647,11.6,186
19620,210161000.0,33.67748,-118.25207,11.5,186
19620,311000138.0,33.69891,-118.21521,0.1,289
19680,477110400.0,33.6571,-118.21682,11.9,185
19680,210161000.0,33.67365,-118.25255,12.0,188
19680,311000138.0,33.69893333333333,-118.21520666666666,0.1,288
19740,311000138.0,33.69895666666667,-118.21520333333332,0.1,287
19740,477110400.0,33.655135,-118.216995,12.05,185
19740,210161000.0,33.66977,-118.25318,12.1,188
19800,210161000.0,33.66584,-118.2538,12.2,189
19800,477110400.0,33.65317,-118.21717,12.2,186
19800,311000138.0,33.69898,-118.2152,0.1,286
19860,477110400.0,33.64917,-118.21748,12.3,185
19860,210161000.0,33.66192,-118.2546,12.2,196
19860,311000138.0,33.69900333333333,-118.21518666666668,0.0666666666666666,284
19920,477110400.0,33.64458,-118.21792,12.4,184
19920,311000138.0,33.69902666666667,-118.21517333333333,0.0333333333333333,283
19920,210161000.0,33.65816,-118.25595,12.0,204
19980,311000138.0,33.69905,-118.21516,0.0,282
19980,210161000.0,33.65494,-118.25773,11.8,216
19980,477110400.0,33.64112,-118.21813,12.4,186
20040,311000138.0,33.69906666666667,-118.21516333333334,0.0,281
20040,210161000.0,33.65235,-118.26005,11.5,229
20040,477110400.0,33.63708,-118.21858,12.4,185
20100,210161000.0,33.6512,-118.261625,11.4,233
20100,311000138.0,33.699083333333334,-118.21516666666666,0.0,280
20100,477110400.0,33.63302,-118.21898,12.5,185
20160,477110400.0,33.630985,-118.219175,12.5,185
20160,210161000.0,33.65005,-118.2632,11.3,237
20160,311000138.0,33.6991,-118.21517,0.0,280
20220,311000138.0,33.69909666666667,-118.21516666666666,0.0,279
20220,477110400.0,33.62895,-118.21937,12.5,185
20220,210161000.0,33.64799,-118.2669,11.4,243
20280,210161000.0,33.64654,-118.27053,11.3,258
20280,477110400.0,33.62483,-118.21977,12.5,185
20280,311000138.0,33.69909333333333,-118.21516333333334,0.0,278
20340,311000138.0,33.69909,-118.21516,0.0,278
20340,210161000.0,33.64584,-118.27456,11.3,264
20340,477110400.0,33.62087,-118.22013,12.5,186
20400,311000138.0,33.69907,-118.21516666666666,0.0333333333333333,278
20400,477110400.0,33.61668,-118.22052,12.6,186
20400,210161000.0,33.64548,-118.27895,11.4,266
20460,210161000.0,33.64525,-118.28352,11.6,266
20460,477110400.0,33.61272,-118.22092,12.6,185
20460,311000138.0,33.69905,-118.21517333333334,0.0666666666666666,279
20520,477110400.0,33.60865,-118.22122,12.5,185
20520,311000138.0,33.69903,-118.21518,0.1,280
20520,210161000.0,33.645,-118.28809,11.8,266
20580,210161000.0,33.644875,-118.290355,11.85,266
20580,477110400.0,33.606575,-118.2214,12.55,185
20580,311000138.0,33.698993333333334,-118.21519,0.1,281
20640,311000138.0,33.69895666666667,-118.2152,0.1,283
20640,477110400.0,33.6045,-118.22158,12.6,186
20640,210161000.0,33.64475,-118.29262,11.9,266
20700,311000138.0,33.69892,-118.21521,0.1,285
20700,210161000.0,33.64451,-118.29731,11.9,265
20700,477110400.0,33.60043,-118.22198,12.5,181
124680,255805889.0,33.6256,-118.23274,11.4,35
124680,366990380.0,33.6402,-118.25353,8.0,1
124680,338181878.0,33.61939,-118.29965,7.8,45
124740,255805889.0,33.62843,-118.23036,11.5,35
124740,366990380.0,33.64275,-118.25342,8.0,2
124740,338181878.0,33.62021,-118.29792,7.699999999999999,51
124800,366990380.0,33.64537,-118.25328,8.0,1
124800,255805889.0,33.63158,-118.22771,11.6,35
124800,338181878.0,33.62103,-118.29619,7.6,57
124860,255805889.0,33.63426,-118.22544,11.6,35
124860,338181878.0,33.6227,-118.29291,7.6,58
124860,366990380.0,33.646675,-118.25319,8.1,1
124920,255805889.0,33.63715,-118.22302,11.7,35
124920,366990380.0,33.64798,-118.2531,8.2,1
124920,338181878.0,33.62386,-118.29071,8.4,53
124980,255805889.0,33.64012,-118.22068,11.6,31
124980,338181878.0,33.62473,-118.28899,7.5,57
124980,366990380.0,33.65067,-118.25292,8.2,2
125040,366990380.0,33.65333,-118.25272,8.2,2
125040,338181878.0,33.6256,-118.28727,6.6,61
125040,255805889.0,33.64338,-118.21914,11.4,14
125100,255805889.0,33.64665,-118.21858,11.0,2
125100,366990380.0,33.65605,-118.25253,8.3,2
125100,338181878.0,33.62728,-118.28397,7.8,59
125160,255805889.0,33.64998,-118.21877,11.0,350
125160,366990380.0,33.65872,-118.25237,8.2,2
125160,338181878.0,33.628155,-118.28228,8.65,52
125220,338181878.0,33.62903,-118.28059,9.5,46
125220,366990380.0,33.66102,-118.25222,8.2,2
125220,255805889.0,33.65318,-118.21973,10.8,341
125280,255805889.0,33.654709999999994,-118.22048,10.8,337
125280,338181878.0,33.63031,-118.27822,8.0,55
125280,366990380.0,33.66365,-118.25208,8.4,1
125340,255805889.0,33.65624,-118.22123,10.8,334
125340,338181878.0,33.63188,-118.275,7.5,62
125340,366990380.0,33.66595,-118.25195,8.2,2
125400,255805889.0,33.65906,-118.22292,10.2,332
125400,366990380.0,33.66729,-118.251865,8.2,2
125400,338181878.0,33.632755,-118.273405,7.75,60
125460,338181878.0,33.63363,-118.27181,8.0,59
125460,255805889.0,33.66181,-118.2246,9.9,332
125460,366990380.0,33.66863,-118.25178,8.2,2
125520,366990380.0,33.67128,-118.25165,8.2,2
125520,255805889.0,33.66436,-118.22613,9.3,332
125520,338181878.0,33.6354,-118.26834,7.2,60
125580,366990380.0,33.67395,-118.2515,8.2,2
125580,255805889.0,33.66682,-118.22758,8.9,334
125580,338181878.0,33.63623,-118.26672,7.65,56
125640,255805889.0,33.66917,-118.22891,8.2,334
125640,366990380.0,33.67663,-118.25135,8.4,1
125640,338181878.0,33.63706,-118.2651,8.1,52
125700,255805889.0,33.67135,-118.23006,7.9,337
125700,338181878.0,33.63885,-118.26183,8.0,50
125700,366990380.0,33.67933,-118.2512,8.2,2
125760,366990380.0,33.68197,-118.25105,8.2,1
125760,255805889.0,33.6736,-118.23111,7.8,338
125760,338181878.0,33.64003,-118.25957,8.9,59
125820,366990380.0,33.6833,-118.250985,8.399999999999999,2
125820,338181878.0,33.64085,-118.257925,8.8,57
125820,255805889.0,33.67589,-118.23218,8.0,338
125880,338181878.0,33.64167,-118.25628,8.7,56
125880,255805889.0,33.6782,-118.23326,8.3,338
125880,366990380.0,33.68463,-118.25092,8.6,3
125940,366990380.0,33.68737,-118.2506,8.2,5
125940,338181878.0,33.64345,-118.25298,8.4,61
125940,255805889.0,33.6794,-118.23382,8.4,338
126000,366990380.0,33.69,-118.25033,8.3,4
126000,338181878.0,33.644375,-118.25127,8.05,61
126000,255805889.0,33.6806,-118.23438,8.5,338
126060,338181878.0,33.6453,-118.24956,7.7,61
126060,366990380.0,33.6926,-118.25003,8.2,5
126060,255805889.0,33.6831,-118.23554,8.9,338
126120,255805889.0,33.6859,-118.23688,10.0,338
126120,366990380.0,33.69527,-118.24977,8.1,4
126120,338181878.0,33.64704,-118.24613,6.9,55
126180,255805889.0,33.68894,-118.23835,10.8,338
126180,366990380.0,33.6981,-118.24945,9.3,5
126180,338181878.0,33.647915,-118.24446,7.6,56
126240,366990380.0,33.699675,-118.2493,9.6,4
126240,338181878.0,33.64879,-118.24279,8.3,57
126240,255805889.0,33.69207,-118.23985,11.4,338
128040,367457000.0,33.60017,-118.23067,11.2,70
128040,372319000.0,33.63325,-118.20496,9.0,326
128040,566952000.0,33.62941,-118.26214,8.2,20
128100,367457000.0,33.60117,-118.227,10.9,51
128100,566952000.0,33.63194,-118.26103,8.0,20
128100,372319000.0,33.63529,-118.20668,8.9,326
128160,566952000.0,33.633095,-118.260535,7.65,20
128160,372319000.0,33.63647,-118.20765,8.8,326
128160,367457000.0,33.60317,-118.22383,10.7,50
128220,367457000.0,33.60533,-118.2205,10.8,50
128220,566952000.0,33.63425,-118.26004,7.3,21
128220,372319000.0,33.63765,-118.20862,8.7,326
128220,368305000.0,33.60032,-118.29106,10.1,63
128280,368305000.0,33.6018,-118.2874,10.4,64
128280,367457000.0,33.606415,-118.218915,10.9,50
128280,566952000.0,33.63635,-118.25912,6.6,20
128280,372319000.0,33.63999,-118.21047,8.6,327
128340,566952000.0,33.6383,-118.25826,6.0,22
128340,372319000.0,33.64229,-118.2123,8.4,329
128340,368305000.0,33.602515,-118.285535,10.5,64
128340,367457000.0,33.6075,-118.21733,11.0,50
128400,368305000.0,33.60323,-118.28367,10.6,65
128400,566952000.0,33.64018,-118.25739,6.2,23
128400,367457000.0,33.60983,-118.214,11.1,50
128400,372319000.0,33.64469,-118.21399,8.4,331
128460,368305000.0,33.60462,-118.27996,10.7,65
128460,372319000.0,33.64705,-118.21554,8.3,335
128460,566952000.0,33.64213,-118.25643,6.6,23
128460,367457000.0,33.612,-118.2105,11.2,50
128520,566952000.0,33.64422,-118.25541,7.5,26
128520,372319000.0,33.64949,-118.21685,8.2,335
128520,367457000.0,33.614,-118.2075,11.3,44
128520,368305000.0,33.60606,-118.27613,10.7,65
128580,372319000.0,33.650655,-118.217475,8.1,334
128580,367457000.0,33.61633,-118.205,10.5,30
128580,566952000.0,33.64654,-118.25413,8.3,29
128580,368305000.0,33.60749,-118.27234,10.7,64
128640,372319000.0,33.65182,-118.2181,8.0,333
128640,367457000.0,33.61917,-118.203,10.7,30
128640,566952000.0,33.64778,-118.253345,8.600000000000001,29
128640,431332000.0,33.60095,-118.29863,11.4,87
128640,368305000.0,33.60894,-118.26857,10.7,65
128700,367457000.0,33.62183,-118.20117,10.9,30
128700,368305000.0,33.61042,-118.26479,10.8,65
128700,431332000.0,33.600984999999994,-118.296465,11.2,85
128700,566952000.0,33.64902,-118.25256,8.9,30
128700,372319000.0,33.6542,-118.21946,7.8,333
128760,431332000.0,33.60102,-118.2943,11.0,84
128760,566952000.0,33.65124,-118.25106,8.9,30
128760,368305000.0,33.611145,-118.26293,10.75,65
128760,372319000.0,33.65646,-118.22079,7.7,331
128820,368305000.0,33.61187,-118.26107,10.7,65
128820,372319000.0,33.65862,-118.22216,7.5,331
128820,566952000.0,33.65367,-118.24937,8.5,30
128820,431332000.0,33.60122,-118.29009,10.7,84
128880,372319000.0,33.66076,-118.22354,7.4,331
128880,368305000.0,33.61339,-118.25724,10.8,65
128880,566952000.0,33.656,-118.24774,7.7,30
128880,431332000.0,33.60148,-118.28597,10.4,80
128940,431332000.0,33.60182,-118.28263,9.9,75
128940,372319000.0,33.66289,-118.22491,7.3,330
128940,566952000.0,33.6581,-118.24625,7.1,28
128940,368305000.0,33.61487,-118.25347,10.8,65
129000,431332000.0,33.60241,-118.27904,9.3,68
129000,368305000.0,33.61636,-118.24968,10.7,65
129000,566952000.0,33.66007,-118.245,6.5,27
129000,372319000.0,33.663895,-118.22557,7.3,332
129060,566952000.0,33.660995,-118.244415,6.3,27
129060,368305000.0,33.61783,-118.24595,10.8,64
129060,372319000.0,33.6649,-118.22623,7.3,334
129060,431332000.0,33.60338,-118.27564,8.8,64
129120,368305000.0,33.61935,-118.24215,10.8,64
129120,566952000.0,33.66192,-118.24383,6.1,28
129120,372319000.0,33.66714,-118.22752,7.3,335
129120,431332000.0,33.60442,-118.27263,8.5,54
129180,431332000.0,33.605145,-118.271275,8.25,51
129180,372319000.0,33.66923,-118.22867,7.3,335
129180,566952000.0,33.66361,-118.24274,5.6,23
129180,368305000.0,33.62012,-118.240215,10.9,64
129240,368305000.0,33.62089,-118.23828,11.0,65
