BaseDateTime,MMSI,LAT,LON,SOG,Heading
119160,311821000.0,33.07042,-117.87622,4.9,140
119160,367017440.0,33.07227,-117.86484,4.4,143
119220,311821000.0,33.06917,-117.87493,4.9,140
119220,367017440.0,33.07128,-117.86371,4.4,142
119220,311000111.0,33.069,-117.8765,5.1,140
119280,311821000.0,33.068575,-117.874325,4.9,140
119280,367017440.0,33.07044,-117.86271,4.2,142
119280,311000111.0,33.06783,-117.87517,5.1,140
119340,367017440.0,33.06945,-117.86161,4.3,144
119340,311000111.0,33.06667,-117.87383,5.2,139
119340,311821000.0,33.06798,-117.87372,4.9,140
119400,311000111.0,33.0655,-117.8725,5.0,139
119400,311821000.0,33.06678,-117.87248,4.9,140
119400,367017440.0,33.06847,-117.86053,4.4,144
119460,311000111.0,33.06433,-117.87117,5.0,139
119460,367017440.0,33.068005,-117.85999,4.25,143
119460,311821000.0,33.06557,-117.87122,4.9,140
119520,311821000.0,33.06435,-117.86997,4.9,140
119520,367017440.0,33.06754,-117.85945,4.1,143
119520,311000111.0,33.06383,-117.87042,5.0,139
119580,311000111.0,33.06333,-117.86967,5.0,140
119580,311821000.0,33.06318,-117.86872,4.9,140
119580,367017440.0,33.06657,-117.85828,3.9,143
119640,311821000.0,33.062,-117.86743,4.9,140
119640,367017440.0,33.06541,-117.85698,5.1,142
119640,311000111.0,33.06217,-117.8685,4.9,140
119700,367017440.0,33.06429,-117.85576,5.3,143
119700,311000111.0,33.06083,-117.86717,4.9,140
119700,311821000.0,33.0614,-117.866805,4.9,139
119760,367017440.0,33.06307,-117.8543,5.6,143
119760,311821000.0,33.0608,-117.86618,4.9,139
119760,311000111.0,33.0595,-117.86567,5.1,139
119820,311000111.0,33.05833,-117.8645,4.9,140
119820,367017440.0,33.06178,-117.85282,5.5,143
119820,311821000.0,33.05962,-117.86488,4.9,139
119880,311821000.0,33.05848,-117.86358,4.9,140
119880,311000111.0,33.05775,-117.863835,4.9,140
119880,367017440.0,33.06054,-117.85137,5.6,142
119940,311821000.0,33.05727,-117.86227,4.9,140
119940,311000111.0,33.05717,-117.86317,4.9,141
119940,367017440.0,33.0599,-117.85062,5.75,142
120000,367017440.0,33.05926,-117.84987,5.9,143
120000,311000111.0,33.056,-117.86183,5.0,140
120000,311821000.0,33.05607,-117.86098,4.8,139
120060,311000111.0,33.05483,-117.8605,4.9,139
120060,311821000.0,33.05508,-117.8599,4.9,139
120060,367017440.0,33.05801,-117.8484,5.7,143
120120,367017440.0,33.05674,-117.8469,5.3,142
120120,311000111.0,33.05367,-117.85933,4.9,139
120120,311821000.0,33.054455,-117.859165,4.9,139
120180,311821000.0,33.05383,-117.85843,4.9,140
120180,311000111.0,33.0525,-117.858,4.8,140
120180,367017440.0,33.05548,-117.84541,5.3,141
120240,311000111.0,33.0515,-117.85667,5.0,140
120240,367017440.0,33.05417,-117.84391,5.4,143
120240,311821000.0,33.05267,-117.8571,4.8,140
120300,367017440.0,33.05292,-117.84243,5.5,142
120300,311821000.0,33.05153,-117.85583,4.8,140
120300,311000111.0,33.050915,-117.856,4.95,140
120360,311821000.0,33.05035,-117.85447,4.8,139
120360,367017440.0,33.052295,-117.84169,5.65,143
120360,311000111.0,33.05033,-117.85533,4.9,140
120420,311821000.0,33.04922,-117.85315,4.8,140
120420,311000111.0,33.049,-117.85383,4.8,140
120420,367017440.0,33.05167,-117.84095,5.8,144
120480,311000111.0,33.04783,-117.8525,4.9,141
120480,311821000.0,33.04812,-117.85183,4.8,140
120480,367017440.0,33.05037,-117.83939,5.7,142
120540,311000111.0,33.04667,-117.85117,5.0,141
120540,367017440.0,33.04912,-117.83782,5.7,142
120540,311821000.0,33.047574999999995,-117.8512,4.8,140
120600,367017440.0,33.04779,-117.83628,5.8,143
120600,311000111.0,33.0455,-117.84983,4.8,140
120600,311821000.0,33.04703,-117.85057,4.8,141
120660,311821000.0,33.04587,-117.84922,4.8,140
120660,311000111.0,33.045,-117.849165,4.85,140
120660,367017440.0,33.04669,-117.83495,5.4,142
120720,367017440.0,33.04568,-117.83354,4.6,143
120720,311000111.0,33.0445,-117.8485,4.9,140
120720,311821000.0,33.04472,-117.84785,4.8,140
120780,311821000.0,33.04362,-117.8465,4.8,140
120780,367017440.0,33.04471,-117.83224,4.7,142
120780,311000111.0,33.04333,-117.84717,4.9,140
120840,311000111.0,33.04233,-117.84583,4.9,141
120840,367017440.0,33.044225,-117.831555,4.550000000000001,142
120840,311821000.0,33.04252,-117.84515,4.8,141
120900,311821000.0,33.04143,-117.84382,4.8,141
120900,367017440.0,33.04374,-117.83087,4.4,143
120900,311000111.0,33.04117,-117.8445,4.9,141
120960,367017440.0,33.04277,-117.82952,4.5,142
120960,311000111.0,33.04,-117.84317,4.9,141
120960,311821000.0,33.04088,-117.84316,4.8,141
121020,311821000.0,33.04033,-117.8425,4.8,141
121020,311000111.0,33.039,-117.84183,4.9,141
121020,367017440.0,33.04183,-117.82819,4.4,144
121080,311000111.0,33.038415,-117.841165,4.9,141
121080,367017440.0,33.04081,-117.82687,5.2,142
121080,311821000.0,33.03925,-117.84122,4.8,141
121140,311821000.0,33.0381,-117.83987,4.8,140
121140,311000111.0,33.03783,-117.8405,4.9,141
121140,367017440.0,33.03963,-117.82535,5.4,142
121200,311821000.0,33.03697,-117.83855,4.7,140
121200,311000111.0,33.03667,-117.83917,4.8,141
121200,367017440.0,33.03841,-117.82387,5.5,143
121260,311821000.0,33.03588,-117.83725,4.7,140
121260,311000111.0,33.0355,-117.83767,4.8,141
121260,367017440.0,33.037800000000004,-117.823115,5.55,141
121320,367017440.0,33.03719,-117.82236,5.6,140
121320,311000111.0,33.03433,-117.83633,4.8,141
121320,311821000.0,33.03473,-117.83592,4.7,140
121380,367017440.0,33.03598,-117.82089,5.4,142
121380,311821000.0,33.03419,-117.83531,4.7,140
121380,311000111.0,33.03333,-117.83533,4.7,141
121440,311821000.0,33.03365,-117.8347,4.7,140
121440,311000111.0,33.03217,-117.834,4.8,140
121440,367017440.0,33.03473,-117.81942,5.6,142
121500,367017440.0,33.03348,-117.81797,5.3,143
121500,311000111.0,33.031670000000005,-117.833415,4.8,140
121500,311821000.0,33.03253,-117.83345,4.7,140
121560,311000111.0,33.03117,-117.83283,4.8,140
121560,311821000.0,33.03137,-117.8321,4.7,139
121560,367017440.0,33.03204,-117.81634,5.0,141
121620,311821000.0,33.03027,-117.83085,4.7,139
121620,367017440.0,33.03142,-117.81562,5.2,141
121620,311000111.0,33.03,-117.8315,4.7,140
121680,311000111.0,33.02867,-117.83,4.7,140
121680,367017440.0,33.0308,-117.8149,5.4,141
121680,311821000.0,33.02918,-117.82958,4.7,140
121740,367017440.0,33.02957,-117.81347,5.2,144
121740,311821000.0,33.02823,-117.82845,4.7,142
121740,311000111.0,33.02767,-117.82883,4.5,142
121800,311000111.0,33.02667,-117.8275,4.5,146
121800,367017440.0,33.02823,-117.81206,5.0,142
121800,311821000.0,33.02718,-117.82717,4.6,145
121860,311821000.0,33.02627,-117.82615,4.5,149
121860,367017440.0,33.02698,-117.81073,5.4,143
121860,311000111.0,33.026085,-117.826915,4.45,147
121920,367017440.0,33.02568,-117.80932,5.3,143
121920,311000111.0,33.0255,-117.82633,4.4,149
121920,311821000.0,33.0257,-117.8256,4.45,150
121980,311000111.0,33.02433,-117.82533,4.4,151
121980,367017440.0,33.02443,-117.80793,5.7,143
121980,311821000.0,33.02513,-117.82505,4.4,151
122040,311000111.0,33.02317,-117.82433,4.4,151
122040,311821000.0,33.02398,-117.82408,4.3,151
122040,367017440.0,33.02334,-117.80672,5.4,141
122100,311000111.0,33.022,-117.82333,4.3,151
122100,311821000.0,33.0228,-117.82313,4.3,150
122100,367017440.0,33.022679999999994,-117.806025,5.300000000000001,141
122160,367017440.0,33.02202,-117.80533,5.2,142
122160,311821000.0,33.02165,-117.82222,4.3,150
122160,311000111.0,33.021,-117.8225,4.3,151
122220,367017440.0,33.02076,-117.804,5.4,143
122220,311821000.0,33.02062,-117.8214,4.2,151
122220,311000111.0,33.01983,-117.82167,4.2,151
122280,367017440.0,33.01942,-117.80261,5.2,142
122280,311821000.0,33.01948,-117.82053,4.2,151
122280,311000111.0,33.01925,-117.82117,4.2,151
122340,311821000.0,33.01845,-117.8198,4.1,150
122340,367017440.0,33.01816,-117.80128,5.5,143
122340,311000111.0,33.01867,-117.82067,4.2,151
172800,311821000.0,33.08023,-117.80023,0.8,290
172800,311000111.0,33.08083,-117.8005,0.8,290
172800,367017440.0,33.08341,-117.82389,0.6,349
172860,367017440.0,33.08351,-117.82373,0.7,350
172860,311000111.0,33.081,-117.8005,0.8,290
172860,311821000.0,33.08037,-117.80042,0.8,290
172920,311000111.0,33.08117,-117.80083,0.8,290
172920,367017440.0,33.08368,-117.82352,0.8,349
172920,311821000.0,33.08057,-117.80067,0.8,290
172980,311821000.0,33.08075,-117.80092,0.8,290
172980,367017440.0,33.08385,-117.82332,0.7,351
172980,311000111.0,33.08133,-117.801,0.8,290
173040,311000111.0,33.0815,-117.80133,0.8,290
173040,367017440.0,33.084,-117.82311,0.6,357
173040,311821000.0,33.08093,-117.80115,0.8,290
173100,311000111.0,33.08183,-117.8015,0.8,290
173100,367017440.0,33.08417,-117.82287,0.6,358
173100,311821000.0,33.08112,-117.8014,0.8,290
173160,311000111.0,33.082,-117.80183,0.8,290
173160,311821000.0,33.08128,-117.80162,0.7,290
173160,367017440.0,33.08432,-117.82265,0.7,357
173220,311821000.0,33.08145,-117.80185,0.8,290
173220,367017440.0,33.084395,-117.82255,0.7,356
173220,311000111.0,33.082085,-117.801915,0.8500000000000001,290
173280,311821000.0,33.08154,-117.801975,0.8,290
173280,367017440.0,33.08447,-117.82245,0.7,356
173280,311000111.0,33.08217,-117.802,0.9,290
173340,367017440.0,33.08463,-117.8222,0.4,353
173340,311000111.0,33.08233,-117.80233,0.8,290
173340,311821000.0,33.08163,-117.8021,0.8,290
173400,367017440.0,33.08508,-117.82235,2.0,302
173400,311000111.0,33.0825,-117.8025,0.9,290
173400,311821000.0,33.08182,-117.80233,0.8,290
173460,311821000.0,33.082,-117.80258,0.8,290
173460,311000111.0,33.08267,-117.80283,0.9,290
173460,367017440.0,33.08545,-117.82299,2.3,290
173520,311000111.0,33.08283,-117.803,0.8,290
173520,311821000.0,33.08218,-117.80282,0.8,290
173520,367017440.0,33.08583,-117.82387,2.7,291
173580,367017440.0,33.08626,-117.82479,2.9,294
173580,311000111.0,33.083,-117.80317,0.8,290
173580,311821000.0,33.08238,-117.80307,0.8,290
173640,367017440.0,33.086495,-117.825255,2.9,295
173640,311821000.0,33.08257,-117.8033,0.8,290
173640,311000111.0,33.083085,-117.803335,0.8,290
173700,311821000.0,33.08266,-117.803415,0.8,290
173700,311000111.0,33.08317,-117.8035,0.8,290
173700,367017440.0,33.08673,-117.82572,2.9,296
173760,367017440.0,33.08723,-117.82665,2.9,296
173760,311000111.0,33.08333,-117.80367,0.9,290
173760,311821000.0,33.08275,-117.80353,0.8,290
173820,311821000.0,33.08293,-117.80377,0.7,290
173820,367017440.0,33.08773,-117.82756,2.7,295
173820,311000111.0,33.0835,-117.804,0.8,290
173880,367017440.0,33.08823,-117.82844,2.9,294
173880,311821000.0,33.08312,-117.804,0.8,290
173880,311000111.0,33.08383,-117.80417,0.8,290
173940,311000111.0,33.084,-117.8045,0.8,290
173940,311821000.0,33.08328,-117.80423,0.8,290
173940,367017440.0,33.08866,-117.82934,2.6,287
174000,367017440.0,33.08898,-117.83034,2.8,285
174000,311821000.0,33.08347,-117.80448,0.8,290
174000,311000111.0,33.08417,-117.80467,0.9,290
174060,367017440.0,33.08914,-117.830835,2.7,286
174060,311821000.0,33.08365,-117.80473,0.7,290
174060,311000111.0,33.08425,-117.80475,0.8500000000000001,290
174120,367017440.0,33.0893,-117.83133,2.6,288
174120,311821000.0,33.08374,-117.80485,0.75,290
174120,311000111.0,33.08433,-117.80483,0.8,290
174180,311000111.0,33.0845,-117.80517,0.8,290
174180,367017440.0,33.08964,-117.83227,2.9,286
174180,311821000.0,33.08383,-117.80497,0.8,290
174240,367017440.0,33.08997,-117.8333,2.9,286
174240,311000111.0,33.08467,-117.80533,0.8,290
174240,311821000.0,33.08402,-117.8052,0.8,290
174300,311821000.0,33.08418,-117.80545,0.8,290
174300,367017440.0,33.09029,-117.83428,2.8,287
174300,311000111.0,33.08483,-117.80567,0.7,290
174360,311821000.0,33.08435,-117.8057,0.8,290
174360,367017440.0,33.09061,-117.83519,1.6,290
174360,311000111.0,33.085,-117.80583,0.9,290
174420,367017440.0,33.09086,-117.83551,0.7,292
174420,311000111.0,33.08517,-117.806,0.9,290
174420,311821000.0,33.08453,-117.80593,0.8,290
174480,311821000.0,33.0847,-117.80617,0.8,290
174480,311000111.0,33.08533,-117.80633,0.9,290
174480,367017440.0,33.090945000000005,-117.83555,0.55,293
174540,311000111.0,33.085415,-117.806415,0.8,290
174540,367017440.0,33.09103,-117.83559,0.4,295
174540,311821000.0,33.08479,-117.806285,0.8,290
174600,367017440.0,33.09117,-117.83554,0.2,299
174600,311000111.0,33.0855,-117.8065,0.7,290
174600,311821000.0,33.08488,-117.8064,0.8,290
174660,367017440.0,33.09132,-117.83546,0.5,306
174660,311000111.0,33.08567,-117.80683,0.8,290
174660,311821000.0,33.08505,-117.80663,0.7,290
174720,311000111.0,33.08583,-117.807,0.9,290
174720,367017440.0,33.09148,-117.83533,0.6,309
174720,311821000.0,33.08523,-117.80688,0.8,290
174780,311821000.0,33.08542,-117.80713,0.8,290
174780,311000111.0,33.086,-117.80733,0.9,290
174780,367017440.0,33.09162,-117.83514,0.7,312
174840,311000111.0,33.08633,-117.8075,1.0,290
174840,311821000.0,33.0856,-117.80738,0.9,289
174840,367017440.0,33.09178,-117.83496,0.5,319
174900,367017440.0,33.091885000000005,-117.83486,0.7,322
174900,311821000.0,33.08578,-117.80767,0.9,289
174900,311000111.0,33.086415,-117.807665,1.0,290
174960,367017440.0,33.09199,-117.83476,0.9,326
174960,311000111.0,33.0865,-117.80783,1.0,290
174960,311821000.0,33.08588,-117.80782,0.9,289
175020,367017440.0,33.09215,-117.83456,1.1,330
175020,311000111.0,33.08667,-117.80817,1.0,290
175020,311821000.0,33.08598,-117.80797,0.9,289
175080,311821000.0,33.08617,-117.80827,0.9,289
175080,311000111.0,33.08683,-117.8085,1.0,290
175080,367017440.0,33.09229,-117.83435,1.1,337
175140,311000111.0,33.087,-117.80883,1.1,290
175140,367017440.0,33.09243,-117.83409,1.4,346
175140,311821000.0,33.08637,-117.8086,1.0,289
175200,311000111.0,33.08717,-117.80917,1.1,290
175200,311821000.0,33.08657,-117.80893,1.0,289
175200,367017440.0,33.09257,-117.83389,1.1,346
175260,311821000.0,33.08675,-117.80927,1.0,289
175260,367017440.0,33.09273,-117.83371,1.4,334
175260,311000111.0,33.08733,-117.8095,1.2,290
175320,367017440.0,33.09316,-117.83405,2.3,311
175320,311000111.0,33.0875,-117.80983,1.1,290
175320,311821000.0,33.08695,-117.80963,1.1,289
175380,311000111.0,33.087665,-117.81,1.1,290
175380,311821000.0,33.087050000000005,-117.809805,1.1,289
175380,367017440.0,33.09349,-117.83435,2.45,308
175440,311000111.0,33.08783,-117.81017,1.1,290
175440,311821000.0,33.08715,-117.80998,1.1,290
175440,367017440.0,33.09382,-117.83465,2.6,306
175500,367017440.0,33.09439,-117.83536,2.7,304
175500,311000111.0,33.088,-117.8105,1.2,290
175500,311821000.0,33.08735,-117.81035,1.1,290
175560,311821000.0,33.08757,-117.81073,1.1,290
175560,311000111.0,33.08817,-117.81083,1.2,290
175560,367017440.0,33.09501,-117.83612,2.7,306
175620,367017440.0,33.09561,-117.83687,3.0,304
175620,311000111.0,33.08833,-117.81117,1.2,290
175620,311821000.0,33.08773,-117.81108,1.1,290
175680,311000111.0,33.0885,-117.81167,1.2,290
175680,311821000.0,33.08793,-117.81147,1.1,290
175680,367017440.0,33.09616,-117.83775,2.6,293
175740,311821000.0,33.08815,-117.81185,1.2,290
175740,367017440.0,33.09659,-117.83865,2.7,292
175740,311000111.0,33.08883,-117.812,1.2,290
175800,311000111.0,33.089,-117.81233,1.2,290
175800,311821000.0,33.08835,-117.81225,1.2,290
175800,367017440.0,33.09695,-117.83948,2.6,294
175860,311000111.0,33.089085,-117.81258,1.2,290
175860,367017440.0,33.09718,-117.83994,2.8,294
175860,311821000.0,33.08846,-117.81245,1.2,290
175920,367017440.0,33.09741,-117.8404,3.0,294
175920,311821000.0,33.08857,-117.81265,1.2,290
175920,311000111.0,33.08917,-117.81283,1.2,290
175980,367017440.0,33.09789,-117.84133,2.7,294
175980,311821000.0,33.08877,-117.81305,1.2,290
175980,311000111.0,33.0895,-117.81317,1.3,290
176040,311000111.0,33.08967,-117.81367,1.3,290
176040,311821000.0,33.089,-117.81348,1.2,290
176040,367017440.0,33.09836,-117.84225,2.8,295
176100,367017440.0,33.09884,-117.84322,2.9,294
176100,311821000.0,33.08922,-117.81392,1.2,290
176100,311000111.0,33.08983,-117.814,1.3,290
176160,311000111.0,33.09,-117.8145,1.3,290
176160,311821000.0,33.08943,-117.81435,1.3,290
176160,367017440.0,33.09926,-117.84418,2.7,288
176220,311000111.0,33.09033,-117.815,1.3,290
176220,311821000.0,33.08965,-117.8148,1.3,290
176220,367017440.0,33.09963,-117.8452,3.0,289
176280,311000111.0,33.090415,-117.815165,1.3,290
176280,367017440.0,33.099815,-117.845685,2.9,289
176280,311821000.0,33.089765,-117.815015,1.3,290
176340,311000111.0,33.0905,-117.81533,1.3,290
176340,311821000.0,33.08988,-117.81523,1.3,290
176340,367017440.0,33.1,-117.84617,2.8,289
543480,311821000.0,33.05475,-117.89977,4.7,150
543480,311000112.0,33.054,-117.9,4.7,151
543480,367017440.0,33.04264,-117.87713,4.6,146
543540,367017440.0,33.042,-117.876665,4.65,147
543540,311000112.0,33.053335000000004,-117.899585,4.7,151
543540,311821000.0,33.05399,-117.89927,4.65,150
543600,367017440.0,33.04136,-117.8762,4.7,149
543600,311000112.0,33.05267,-117.89917,4.7,151
543600,311821000.0,33.05323,-117.89877,4.6,150
543660,311821000.0,33.05192,-117.8979,4.6,150
543660,311000112.0,33.05133,-117.89817,4.7,151
543660,367017440.0,33.04024,-117.87545,4.7,149
543720,311821000.0,33.05057,-117.897,4.6,150
543720,311000112.0,33.05,-117.89733,4.7,151
543720,367017440.0,33.03896,-117.87457,4.7,148
543780,311821000.0,33.04927,-117.89612,4.6,150
543780,367017440.0,33.03769,-117.87367,4.5,146
543780,311000112.0,33.04867,-117.8965,4.7,151
543840,311821000.0,33.04798,-117.89527,4.6,150
543840,367017440.0,33.03658,-117.87284,4.7,146
543840,311000112.0,33.04733,-117.8955,4.6,151
543900,367017440.0,33.03532,-117.8719,4.6,147
543900,311000112.0,33.04617,-117.89467,4.6,151
543900,311821000.0,33.04667,-117.8944,4.5,150
543960,311821000.0,33.046009999999995,-117.89396,4.5,150
543960,311000112.0,33.0455,-117.89425,4.6,151
543960,367017440.0,33.03404,-117.87095,4.6,147
544020,311821000.0,33.04535,-117.89352,4.5,150
544020,311000112.0,33.04483,-117.89383,4.6,151
544020,367017440.0,33.03278,-117.86999,4.5,147
544080,311000112.0,33.0435,-117.893,4.5,151
544080,311821000.0,33.04407,-117.89267,4.5,150
544080,367017440.0,33.032145,-117.86955,4.55,147
544140,311000112.0,33.04217,-117.89217,4.6,151
544140,311821000.0,33.04277,-117.89178,4.5,150
544140,367017440.0,33.03151,-117.86911,4.6,147
544200,311000112.0,33.041,-117.89133,4.5,151
544200,367017440.0,33.03023,-117.86819,4.7,147
544200,311821000.0,33.04148,-117.89093,4.5,150
544260,311000112.0,33.03967,-117.89033,4.5,151
544260,367017440.0,33.02891,-117.86725,4.7,146
544260,311821000.0,33.04023,-117.89012,4.4,150
544320,367017440.0,33.02763,-117.86631,4.6,146
544320,311821000.0,33.03895,-117.88927,4.4,150
544320,311000112.0,33.0385,-117.88967,4.5,151
544380,367017440.0,33.02635,-117.86534,4.5,147
544380,311821000.0,33.038315,-117.888845,4.4,150
544380,311000112.0,33.03733,-117.88883,4.5,151
544440,311000112.0,33.036665,-117.888415,4.45,151
544440,311821000.0,33.03768,-117.88842,4.4,150
544440,367017440.0,33.02506,-117.8644,4.5,147
544500,311821000.0,33.0364,-117.88757,4.4,150
544500,311000112.0,33.036,-117.888,4.4,151
544500,367017440.0,33.024415000000005,-117.863935,4.55,147
544560,367017440.0,33.02377,-117.86347,4.6,148
544560,311821000.0,33.03517,-117.88675,4.4,150
544560,311000112.0,33.03483,-117.88717,4.4,151
544620,367017440.0,33.02249,-117.86258,4.5,148
544620,311000112.0,33.0335,-117.88633,4.5,151
544620,311821000.0,33.03388,-117.8859,4.4,150
544680,311821000.0,33.03265,-117.88508,4.4,150
544680,367017440.0,33.02122,-117.8617,4.5,147
544680,311000112.0,33.03233,-117.8855,4.4,151
544740,311000112.0,33.031,-117.88467,4.4,151
544740,311821000.0,33.03142,-117.88427,4.4,150
544740,367017440.0,33.01995,-117.8608,4.5,147
544800,311000112.0,33.02983,-117.88383,4.4,151
544800,311821000.0,33.0308,-117.88387,4.35,150
544800,367017440.0,33.01866,-117.85988,4.5,147
544860,311000112.0,33.029165,-117.883415,4.4,151
544860,367017440.0,33.01739,-117.85895,4.7,146
544860,311821000.0,33.03018,-117.88347,4.3,150
544920,311821000.0,33.0289,-117.88262,4.3,150
544920,367017440.0,33.01677,-117.858495,4.6,146
544920,311000112.0,33.0285,-117.883,4.4,151
544980,311821000.0,33.02763,-117.88178,4.3,150
544980,311000112.0,33.02733,-117.88217,4.4,151
544980,367017440.0,33.01615,-117.85804,4.5,147
545040,311821000.0,33.02642,-117.88098,4.3,150
545040,367017440.0,33.01485,-117.85716,4.5,147
545040,311000112.0,33.02617,-117.8815,4.4,151
545100,367017440.0,33.01359,-117.85627,4.6,148
545100,311000112.0,33.025,-117.88067,4.3,151
545100,311821000.0,33.02517,-117.88017,4.3,150
545160,367017440.0,33.01226,-117.85541,4.6,148
545160,311000112.0,33.02367,-117.88,4.4,151
545160,311821000.0,33.02393,-117.87938,4.3,150
545220,367017440.0,33.01096,-117.85456,4.4,147
545220,311000112.0,33.0225,-117.87917,4.2,151
545220,311821000.0,33.023315,-117.878965,4.3,150
545280,311821000.0,33.0227,-117.87855,4.3,150
545280,367017440.0,33.00969,-117.85371,4.5,147
545280,311000112.0,33.02133,-117.87833,4.3,151
545340,311821000.0,33.02145,-117.87775,4.3,150
545340,311000112.0,33.020665,-117.877915,4.3,151
545340,367017440.0,33.00905,-117.85328,4.6,147
545400,367017440.0,33.00841,-117.85285,4.7,148
545400,311000112.0,33.02,-117.8775,4.3,151
545400,311821000.0,33.02023,-117.87695,4.2,150
545460,311821000.0,33.01903,-117.87618,4.2,149
545460,367017440.0,33.00711,-117.85197,4.5,147
545460,311000112.0,33.01883,-117.87667,4.2,151
545520,311821000.0,33.01785,-117.87543,4.1,149
545520,367017440.0,33.00581,-117.8511,4.5,147
545520,311000112.0,33.01767,-117.876,4.3,150
545580,367017440.0,33.00453,-117.85022,4.5,146
545580,311000112.0,33.0165,-117.87517,4.1,150
545580,311821000.0,33.01668,-117.87463,4.0,149
545640,367017440.0,33.00309,-117.84921,4.5,148
545640,311821000.0,33.016125,-117.874265,3.95,149
545640,311000112.0,33.01533,-117.8745,3.9,150
545700,367017440.0,33.002430000000004,-117.84879,4.5,148
545700,311000112.0,33.01417,-117.87367,3.9,150
545700,311821000.0,33.01557,-117.8739,3.9,149
545760,367017440.0,33.00177,-117.84837,4.5,149
545760,311821000.0,33.01447,-117.87315,3.8,149
545760,311000112.0,33.013670000000005,-117.873335,3.85,150
545820,311821000.0,33.0134,-117.87245,3.7,149
545820,367017440.0,33.00049,-117.84754,4.7,148
545820,311000112.0,33.01317,-117.873,3.8,150
607680,311821000.0,33.00008,-117.8159,1.1,339
607680,311000112.0,33.0005,-117.8155,1.2,340
607680,367017440.0,33.00679,-117.84509,3.2,302
607740,311821000.0,33.00042,-117.8161,1.1,339
607740,367017440.0,33.00723,-117.84617,3.1,303
607740,311000112.0,33.00083,-117.81567,1.1,340
607800,311821000.0,33.00075,-117.8163,1.1,339
607800,311000112.0,33.00117,-117.81583,1.1,340
607800,367017440.0,33.00767,-117.84726,3.1,303
607860,311000112.0,33.0015,-117.816,1.2,340
607860,367017440.0,33.00812,-117.84836,3.0,302
607860,311821000.0,33.000915,-117.8164,1.1,339
607920,311000112.0,33.001665,-117.816165,1.2,340
607920,367017440.0,33.008395,-117.84883,3.1,310
607920,311821000.0,33.00108,-117.8165,1.1,339
607980,311000112.0,33.00183,-117.81633,1.2,340
607980,367017440.0,33.00867,-117.8493,3.2,319
607980,311821000.0,33.00137,-117.81667,1.1,339
608040,311000112.0,33.00217,-117.8165,1.1,340
608040,367017440.0,33.00932,-117.8502,3.1,317
