BaseDateTime,MMSI,LAT,LON,SOG,Heading
127620,367017440.0,32.96336,-117.74514,3.5,188
127620,311821000.0,32.967434999999995,-117.78132,1.5,150
127620,311000111.0,32.96683,-117.78167,1.6,150
127680,367017440.0,32.96235,-117.74516,3.4,187
127680,311000111.0,32.96633,-117.78133,1.5,150
127680,311821000.0,32.9672,-117.78112,1.5,150
127740,311821000.0,32.96677,-117.78077,1.5,150
127740,311000111.0,32.966165000000004,-117.781165,1.5,150
127740,367017440.0,32.96133,-117.7452,3.1,186
127800,311000111.0,32.966,-117.781,1.5,150
127800,311821000.0,32.96637,-117.78045,1.5,150
127800,367017440.0,32.96028,-117.74515,3.0,183
127860,311000111.0,32.9655,-117.78067,1.5,150
127860,311821000.0,32.96603,-117.78018,1.5,150
127860,367017440.0,32.95925,-117.74512,3.2,186
127920,311821000.0,32.96553,-117.7798,1.5,150
127920,367017440.0,32.95823,-117.74513,3.5,185
127920,311000111.0,32.96517,-117.78033,1.5,150
127980,311000111.0,32.96467,-117.78,1.6,150
127980,311821000.0,32.965305,-117.779615,1.45,150
127980,367017440.0,32.95774,-117.745095,3.2,184
128040,311000111.0,32.96433,-117.77967,1.5,150
128040,311821000.0,32.96508,-117.77943,1.4,150
128040,367017440.0,32.95725,-117.74506,2.9,183
128100,367017440.0,32.95624,-117.74505,3.4,185
128100,311821000.0,32.96467,-117.77907,1.4,150
128100,311000111.0,32.96383,-117.77933,1.5,150
128160,367017440.0,32.95523,-117.74508,3.3,187
128160,311000111.0,32.963665000000006,-117.779165,1.5,150
128160,311821000.0,32.96427,-117.77873,1.4,150
128220,311000111.0,32.9635,-117.779,1.5,150
128220,311821000.0,32.96387,-117.7784,1.4,150
128220,367017440.0,32.95421,-117.7451,3.4,186
128280,367017440.0,32.95343,-117.74502,1.6,183
128280,311000111.0,32.96317,-117.77867,1.5,150
128280,311821000.0,32.96348,-117.77808,1.4,150
128340,367017440.0,32.95325,-117.74494,1.3,189
128340,311821000.0,32.96308,-117.77777,1.4,150
128340,311000111.0,32.96283,-117.77833,1.5,150
128400,367017440.0,32.95307,-117.74486,1.0,195
128400,311821000.0,32.96289,-117.77762,1.4,150
128400,311000111.0,32.96233,-117.778,1.4,150
128460,311821000.0,32.9627,-117.77747,1.4,150
128460,311000111.0,32.962,-117.77767,1.3,150
128460,367017440.0,32.95291,-117.74478,0.8,203
128520,311000111.0,32.96167,-117.77733,1.4,150
128520,311821000.0,32.96232,-117.77715,1.4,150
128520,367017440.0,32.95278,-117.74459,0.2,201
128580,367017440.0,32.95269,-117.74434,0.5,201
128580,311000111.0,32.96133,-117.777,1.4,150
128580,311821000.0,32.96195,-117.7768,1.4,150
128640,311000111.0,32.961079999999995,-117.776915,1.4,150
128640,367017440.0,32.95262,-117.74409,1.3,193
128640,311821000.0,32.96158,-117.7765,1.3,150
128700,311000111.0,32.96083,-117.77683,1.4,150
128700,367017440.0,32.95258,-117.74386,1.5,192
128700,311821000.0,32.96123,-117.7762,1.3,151
128760,311821000.0,32.96088,-117.7759,1.3,151
128760,311000111.0,32.9605,-117.7765,1.3,151
128760,367017440.0,32.95253,-117.74362,0.8,190
128820,311000111.0,32.96017,-117.77617,1.3,151
128820,311821000.0,32.960705000000004,-117.77576,1.3,151
128820,367017440.0,32.952510000000004,-117.7435,0.6000000000000001,188
128880,367017440.0,32.95249,-117.74338,0.4,186
128880,311821000.0,32.96053,-117.77562,1.3,151
128880,311000111.0,32.95983,-117.77583,1.3,150
128940,367017440.0,32.95246,-117.74312,0.6,181
128940,311000111.0,32.9595,-117.77567,1.3,149
128940,311821000.0,32.96018,-117.77537,1.2,150
129000,311000111.0,32.959335,-117.7755,1.3,148
129000,367017440.0,32.95242,-117.74288,0.7,181
129000,311821000.0,32.95983,-117.7751,1.2,149
129060,311821000.0,32.9595,-117.77487,1.2,147
129060,367017440.0,32.95237,-117.74266,0.2,183
129060,311000111.0,32.95917,-117.77533,1.3,148
129120,311821000.0,32.95915,-117.77463,1.2,146
129120,367017440.0,32.95233,-117.74243,0.2,183
129120,311000111.0,32.95883,-117.77517,1.3,147
129180,367017440.0,32.952315,-117.742315,0.6500000000000001,186
129180,311000111.0,32.9585,-117.77483,1.3,145
129180,311821000.0,32.95882,-117.7744,1.2,144
129240,367017440.0,32.9523,-117.7422,1.1,190
129240,311821000.0,32.958645000000004,-117.774265,1.2,143
129240,311000111.0,32.95817,-117.77467,1.3,143
129300,311821000.0,32.95847,-117.77413,1.2,142
129300,367017440.0,32.95228,-117.742,1.3,191
129300,311000111.0,32.95783,-117.77433,1.3,142
129360,311821000.0,32.95813,-117.77388,1.2,140
129360,367017440.0,32.95225,-117.74176,0.9,183
129360,311000111.0,32.9575,-117.77417,1.4,140
129420,367017440.0,32.95221,-117.74153,0.1,183
129420,311000111.0,32.95717,-117.77383,1.2,139
129420,311821000.0,32.9578,-117.77362,1.2,139
129480,311000111.0,32.95683,-117.7735,1.3,137
129480,367017440.0,32.95221,-117.7413,0.6,185
129480,311821000.0,32.95747,-117.77333,1.2,137
129540,311821000.0,32.95715,-117.77303,1.2,136
129540,311000111.0,32.956665,-117.773335,1.3,136
129540,367017440.0,32.9522,-117.74107,1.0,184
129600,367017440.0,32.95222,-117.74085,0.6,184
129600,311821000.0,32.956975,-117.77285,1.2,135
129600,311000111.0,32.9565,-117.77317,1.3,136
129660,311000111.0,32.95617,-117.77283,1.3,135
129660,367017440.0,32.952209999999994,-117.740745,0.4,186
129660,311821000.0,32.9568,-117.77267,1.2,135
129720,311000111.0,32.95583,-117.7725,1.3,134
129720,311821000.0,32.9565,-117.77235,1.2,135
129720,367017440.0,32.9522,-117.74064,0.2,188
129780,311821000.0,32.95618,-117.77203,1.2,133
129780,367017440.0,32.95218,-117.7404,0.5,188
129780,311000111.0,32.9555,-117.77217,1.3,133
129840,367017440.0,32.95215,-117.7402,0.3,185
129840,311821000.0,32.9559,-117.77173,1.2,132
129840,311000111.0,32.95517,-117.77183,1.2,132
129900,367017440.0,32.95208,-117.73997,0.4,186
129900,311000111.0,32.955,-117.7715,1.3,131
129900,311821000.0,32.9556,-117.7714,1.2,131
129960,311821000.0,32.9553,-117.77108,1.2,130
129960,311000111.0,32.954835,-117.771335,1.3,130
129960,367017440.0,32.95202,-117.73971,0.8,183
130020,311821000.0,32.95516,-117.770925,1.2,129
130020,311000111.0,32.95467,-117.77117,1.3,130
130020,367017440.0,32.95193,-117.73948,0.8,181
130080,311000111.0,32.95433,-117.77083,1.2,129
130080,367017440.0,32.95192,-117.739385,0.75,185
130080,311821000.0,32.95502,-117.77077,1.2,129
130140,311821000.0,32.95473,-117.77042,1.2,129
130140,367017440.0,32.95191,-117.73929,0.7,189
130140,311000111.0,32.95417,-117.7705,1.2,129
130200,367017440.0,32.95186,-117.73907,0.5,187
130200,311000111.0,32.95383,-117.77017,1.2,129
130200,311821000.0,32.95447,-117.77005,1.2,128
130260,311821000.0,32.95422,-117.76968,1.2,128
130260,367017440.0,32.95182,-117.7388,0.4,183
130260,311000111.0,32.95367,-117.76983,1.2,129
130320,311000111.0,32.95333,-117.7695,1.2,129
130320,367017440.0,32.9518,-117.73857,1.4,189
130320,311821000.0,32.95397,-117.76933,1.2,128
130380,311821000.0,32.95372,-117.76897,1.2,128
130380,367017440.0,32.95177,-117.73835,1.5,186
130380,311000111.0,32.95317,-117.76917,1.2,129
130440,367017440.0,32.95179,-117.73816,0.1,188
130440,311821000.0,32.953595,-117.768785,1.2,128
130440,311000111.0,32.953,-117.76892,1.2,129
130500,367017440.0,32.95177,-117.73791,0.1,185
130500,311821000.0,32.95347,-117.7686,1.2,128
130500,311000111.0,32.95283,-117.76867,1.2,129
130560,311000111.0,32.9525,-117.76833,1.2,129
130560,367017440.0,32.951785,-117.73781,0.45,184
130560,311821000.0,32.9532,-117.76823,1.2,129
130620,367017440.0,32.9518,-117.73771,0.8,184
130620,311000111.0,32.95233,-117.768,1.3,129
130620,311821000.0,32.95295,-117.76785,1.2,129
130680,367017440.0,32.95181,-117.73741,0.9,184
130680,311821000.0,32.95268,-117.7675,1.2,128
130680,311000111.0,32.952,-117.7675,1.2,128
130740,311000111.0,32.95167,-117.76717,1.3,126
130740,367017440.0,32.95183,-117.73718,1.5,185
130740,311821000.0,32.9524,-117.76717,1.2,127
130800,311000111.0,32.951585,-117.767,1.3,125
130800,311821000.0,32.95212,-117.76685,1.2,125
130800,367017440.0,32.95182,-117.73695,0.5,182
130860,311821000.0,32.951985,-117.766675,1.2,124
130860,311000111.0,32.9515,-117.76683,1.3,125
130860,367017440.0,32.95181,-117.73672,0.3,183
130920,311821000.0,32.95185,-117.7665,1.2,124
130920,367017440.0,32.951795000000004,-117.736625,0.4499999999999999,187
130920,311000111.0,32.95117,-117.7665,1.2,124
130980,311821000.0,32.95162,-117.76612,1.2,123
130980,311000111.0,32.951,-117.76617,1.2,124
130980,367017440.0,32.95178,-117.73653,0.6,191
131040,367017440.0,32.95174,-117.73633,0.4,195
131040,311000111.0,32.95067,-117.76567,1.2,124
131040,311821000.0,32.95138,-117.76575,1.2,123
131100,367017440.0,32.95172,-117.73612,1.3,197
131100,311821000.0,32.95118,-117.76543,1.2,123
131100,311000111.0,32.9505,-117.76533,1.2,124
131160,311000111.0,32.950334999999995,-117.765165,1.2,124
131160,367017440.0,32.95172,-117.73595,0.7,195
131160,311821000.0,32.95097,-117.76505,1.2,123
131220,311821000.0,32.95075,-117.76468,1.1,123
131220,311000111.0,32.95017,-117.765,1.2,124
131220,367017440.0,32.95172,-117.73572,1.2,197
131280,311821000.0,32.95052,-117.76432,1.1,123
131280,367017440.0,32.95174,-117.73548,1.1,192
131280,311000111.0,32.95,-117.7645,1.2,124
131340,311821000.0,32.95041,-117.764125,1.1,123
131340,367017440.0,32.95177,-117.73525,1.6,187
131340,311000111.0,32.94983,-117.76417,1.2,124
131400,367017440.0,32.95178,-117.735115,0.9,184
131400,311821000.0,32.9503,-117.76393,1.1,123
131400,311000111.0,32.9495,-117.76367,1.2,124
131460,311000111.0,32.949415,-117.7635,1.2,124
131460,311821000.0,32.95008,-117.76355,1.1,123
131460,367017440.0,32.95179,-117.73498,0.2,182
131520,367017440.0,32.95177,-117.73474,1.5,184
131520,311821000.0,32.94987,-117.76315,1.1,123
131520,311000111.0,32.94933,-117.76333,1.2,124
131580,311000111.0,32.94917,-117.763,1.2,124
131580,367017440.0,32.95177,-117.73453,0.1,188
131580,311821000.0,32.94965,-117.76278,1.1,123
131640,367017440.0,32.95175,-117.73431,0.5,194
131640,311821000.0,32.94943,-117.7624,1.1,123
131640,311000111.0,32.94883,-117.7625,1.2,124
131700,311821000.0,32.94922,-117.76202,1.1,123
131700,367017440.0,32.95173,-117.73412,0.9,193
131700,311000111.0,32.94867,-117.76217,1.2,124
131760,311821000.0,32.94911,-117.761825,1.1,123
131760,367017440.0,32.951735,-117.733975,0.6,188
131760,311000111.0,32.9485,-117.76183,1.2,124
131820,311000111.0,32.94833,-117.7615,1.2,124
131820,367017440.0,32.95174,-117.73383,0.3,184
131820,311821000.0,32.949,-117.76163,1.1,124
131880,311000111.0,32.948165,-117.76125,1.2,124
131880,311821000.0,32.9488,-117.76125,1.1,123
131880,367017440.0,32.95173,-117.73362,0.1,182
131940,311821000.0,32.94858,-117.76087,1.2,123
131940,311000111.0,32.948,-117.761,1.2,124
131940,367017440.0,32.95173,-117.73342,1.3,182
132000,367017440.0,32.95173,-117.73319,0.8,180
132000,311000111.0,32.94783,-117.76067,1.2,124
132000,311821000.0,32.94837,-117.76047,1.1,123
132060,367017440.0,32.95174,-117.733,0.7,178
132060,311000111.0,32.94767,-117.76033,1.2,124
132060,311821000.0,32.94817,-117.7601,1.1,124
132120,311821000.0,32.94795,-117.75972,1.1,124
132120,311000111.0,32.94733,-117.75983,1.2,124
132120,367017440.0,32.95172,-117.73278,0.2,179
132180,311000111.0,32.94717,-117.7595,1.2,124
132180,367017440.0,32.951715,-117.73268,0.2,180
132180,311821000.0,32.94785,-117.759535,1.1,123
132240,311000111.0,32.947085,-117.75925,1.2,123
132240,367017440.0,32.95171,-117.73258,0.2,181
132240,311821000.0,32.94775,-117.75935,1.1,123
132300,311000111.0,32.947,-117.759,1.2,123
132300,311821000.0,32.94753,-117.759,1.1,122
132300,367017440.0,32.9517,-117.7324,0.1,188
132360,367017440.0,32.95166,-117.73221,1.0,189
132360,311000111.0,32.94667,-117.75867,1.2,122
132360,311821000.0,32.94732,-117.75863,1.1,121
132420,311000111.0,32.9465,-117.75833,1.1,121
132420,367017440.0,32.95167,-117.73202,0.2,184
132420,311821000.0,32.94713,-117.75827,1.1,121
132480,367017440.0,32.95168,-117.73185,1.1,178
132480,311000111.0,32.94633,-117.758,1.1,121
132480,311821000.0,32.94695,-117.75787,1.1,121
132540,311821000.0,32.94677,-117.7575,1.0,121
132540,311000111.0,32.94617,-117.75767,1.2,121
132540,367017440.0,32.9517,-117.73168,0.6,181
132600,311821000.0,32.946685,-117.75731,1.0,121
132600,311000111.0,32.946,-117.75717,1.1,122
132600,367017440.0,32.9517,-117.73147,1.1,186
132660,311000111.0,32.94583,-117.75683,1.1,121
132660,367017440.0,32.951715,-117.73137,0.75,184
132660,311821000.0,32.9466,-117.75712,1.0,121
132720,311821000.0,32.94643,-117.75675,1.0,121
132720,311000111.0,32.945750000000004,-117.756665,1.05,121
132720,367017440.0,32.95173,-117.73127,0.4,183
132780,311000111.0,32.94567,-117.7565,1.0,121
132780,367017440.0,32.95176,-117.73107,0.5,179
132780,311821000.0,32.94625,-117.75638,1.0,121
132840,311000111.0,32.9455,-117.756,1.1,121
132840,367017440.0,32.95179,-117.73087,0.2,176
132840,311821000.0,32.94612,-117.75605,1.0,121
132900,311821000.0,32.94593,-117.75567,1.0,121
132900,311000111.0,32.94533,-117.75567,1.1,121
132900,367017440.0,32.95181,-117.73068,1.1,179
132960,311821000.0,32.94577,-117.7553,1.0,121
132960,311000111.0,32.94517,-117.75533,1.2,121
132960,367017440.0,32.95184,-117.7305,1.0,182
133020,311821000.0,32.94562,-117.75492,1.0,121
133020,311000111.0,32.945,-117.755,1.1,122
133020,367017440.0,32.95184,-117.73035,0.2,182
133080,367017440.0,32.951845,-117.730245,0.2,182
133080,311821000.0,32.945535,-117.754735,1.0,121
133080,311000111.0,32.94483,-117.75467,1.1,121
133140,311000111.0,32.94475,-117.75442,1.1,121
133140,367017440.0,32.95185,-117.73014,0.2,182
133140,311821000.0,32.94545,-117.75455,1.0,121
133200,311000111.0,32.94467,-117.75417,1.1,122
133200,311821000.0,32.9453,-117.75417,1.0,121
133200,367017440.0,32.95184,-117.72996,0.1,185
133260,311821000.0,32.94513,-117.7538,1.0,121
133260,311000111.0,32.9445,-117.75383,1.1,122
133260,367017440.0,32.95182,-117.72978,0.9,191
133320,311000111.0,32.94433,-117.7535,1.1,121
133320,367017440.0,32.95183,-117.72959,1.0,188
133320,311821000.0,32.94497,-117.75342,1.0,121
133380,311000111.0,32.94417,-117.753,1.1,121
133380,367017440.0,32.951835,-117.729485,0.85,186
133380,311821000.0,32.94482,-117.75303,1.0,121
133440,367017440.0,32.95184,-117.72938,0.7,185
133440,311821000.0,32.94465,-117.75267,1.0,121
133440,311000111.0,32.944085,-117.752835,1.1,121
133500,367017440.0,32.95182,-117.72917,0.5,183
133500,311000111.0,32.944,-117.75267,1.1,121
133500,311821000.0,32.94453,-117.75235,1.0,121
133560,367017440.0,32.95182,-117.72896,0.1,181
133560,311000111.0,32.94383,-117.75217,1.0,121
133560,311821000.0,32.944455000000005,-117.752165,1.0,121
133620,367017440.0,32.95184,-117.72876,0.4,180
133620,311821000.0,32.94438,-117.75198,1.0,121
133620,311000111.0,32.94367,-117.75183,1.1,122
133680,311000111.0,32.9435,-117.7515,1.1,122
133680,367017440.0,32.95184,-117.72858,0.5,182
133680,311821000.0,32.94423,-117.7516,1.0,121
133740,311000111.0,32.943415,-117.75125,1.05,122
133740,367017440.0,32.95188,-117.72839,0.7,186
133740,311821000.0,32.94408,-117.75125,1.0,121
133800,311000111.0,32.94333,-117.751,1.0,122
133800,367017440.0,32.95188,-117.7283,0.8,186
133800,311821000.0,32.94393,-117.75088,1.0,121
133860,311821000.0,32.94378,-117.75052,1.0,121
133860,311000111.0,32.94317,-117.75067,1.0,122
133860,367017440.0,32.95188,-117.72821,0.9,186
133920,311821000.0,32.94363,-117.75017,1.0,121
133920,367017440.0,32.95189,-117.72805,0.3,190
133920,311000111.0,32.943,-117.75033,1.0,121
133980,367017440.0,32.9519,-117.72791,0.6,193
133980,311000111.0,32.943,-117.75,1.0,121
133980,311821000.0,32.94355,-117.75,1.0,120
134040,367017440.0,32.95191,-117.72772,0.9,191
134040,311821000.0,32.94347,-117.74983,1.0,120
134040,311000111.0,32.94283,-117.74967,1.0,120
134100,311821000.0,32.9433,-117.74948,1.0,119
134100,367017440.0,32.95191,-117.72757,0.1,193
134100,311000111.0,32.94267,-117.74933,1.1,120
134160,367017440.0,32.95191,-117.72742,0.4,199
134160,311821000.0,32.94315,-117.74913,1.0,119
134160,311000111.0,32.9425,-117.749,1.0,119
134220,311821000.0,32.94302,-117.74882,1.0,118
134220,311000111.0,32.942415,-117.748835,1.0,118
134220,367017440.0,32.95192,-117.72735,0.4,203
134280,311821000.0,32.94287,-117.74848,1.0,117
134280,311000111.0,32.94233,-117.74867,1.0,118
134280,367017440.0,32.95193,-117.72728,0.4,207
134340,311000111.0,32.94217,-117.74833,1.1,116
134340,311821000.0,32.94272,-117.74818,1.0,115
134340,367017440.0,32.95195,-117.72714,0.3,209
134400,311821000.0,32.94253,-117.74785,1.0,113
134400,311000111.0,32.942,-117.74783,1.2,114
134400,367017440.0,32.95198,-117.72698,1.2,209
134460,367017440.0,32.95201,-117.72682,0.8,210
134460,311821000.0,32.94237,-117.7475,1.0,110
134460,311000111.0,32.94183,-117.7475,1.1,112
134520,311821000.0,32.942285,-117.747325,1.0,109
134520,311000111.0,32.94167,-117.74717,1.1,109
134520,367017440.0,32.95206,-117.72663,0.9,206
134580,367017440.0,32.95209,-117.72644,0.3,200
134580,311821000.0,32.9422,-117.74715,1.0,108
134580,311000111.0,32.9415,-117.74683,1.1,107
134640,311000111.0,32.94133,-117.74633,1.2,103
134640,311821000.0,32.94203,-117.74682,1.0,105
134640,367017440.0,32.95213,-117.72625,1.1,201
134700,311821000.0,32.94187,-117.74647,1.0,101
134700,311000111.0,32.94125,-117.746165,1.15,101
134700,367017440.0,32.95215,-117.72614,1.25,197
134760,311000111.0,32.94117,-117.746,1.1,100
134760,311821000.0,32.94173,-117.7461,1.0,98
134760,367017440.0,32.95217,-117.72603,1.4,194
134820,367017440.0,32.95222,-117.72579,0.4,190
134820,311000111.0,32.94117,-117.74567,1.1,98
134820,311821000.0,32.94163,-117.74573,0.9,96
134880,367017440.0,32.95229,-117.72548,1.4,185
134880,311821000.0,32.94157,-117.74538,0.9,95
134880,311000111.0,32.941,-117.74517,1.0,96
134940,311821000.0,32.94155,-117.74508,0.9,95
134940,367017440.0,32.95239,-117.72522,1.4,186
134940,311000111.0,32.941,-117.745,0.9,95
135000,311821000.0,32.94154,-117.744925,0.8500000000000001,94
135000,367017440.0,32.95248,-117.72493,0.7,184
135000,311000111.0,32.941,-117.74467,0.9,95
135060,311821000.0,32.94153,-117.74477,0.8,94
135060,367017440.0,32.95258,-117.72465,1.4,182
135060,311000111.0,32.941,-117.74433,0.8,95
135120,367017440.0,32.95267,-117.72438,0.5,184
135120,311000111.0,32.941,-117.744,0.8,96
135120,311821000.0,32.94153,-117.74443,0.8,95
135180,311000111.0,32.941,-117.743835,0.8,96
135180,311821000.0,32.94155,-117.74412,0.8,96
135180,367017440.0,32.952695,-117.72428,0.7,185
135240,311000111.0,32.941,-117.74367,0.8,97
135240,367017440.0,32.95272,-117.72418,0.9,187
